id,name,full_name,language,new stars,description,forks_count,stargazers_count,owner
28457823,freeCodeCamp,freeCodeCamp/freeCodeCamp,JavaScript,2911,freeCodeCamp.org's open-source codebase and curriculum. Learn to code for free.,26344,328541,|{'html_url': 'https://github.com/freeCodeCamp/freeCodeCamp', 'avatar_url': 'https://avatars.githubusercontent.com/u/28457823?v=4', 'login': 'freeCodeCamp'}|
23088740,axios,axios/axios,JavaScript,1161,Promise based HTTP client for the browser and node.js,8524,86756,|{'html_url': 'https://github.com/axios/axios', 'avatar_url': 'https://avatars.githubusercontent.com/u/23088740?v=4', 'login': 'axios'}|
36633370,awesome-selfhosted,awesome-selfhosted/awesome-selfhosted,JavaScript,1988,A list of Free Software network services and web applications which can be hosted on your own servers,4720,62163,|{'html_url': 'https://github.com/awesome-selfhosted/awesome-selfhosted', 'avatar_url': 'https://avatars.githubusercontent.com/u/36633370?v=4', 'login': 'awesome-selfhosted'}|
138839979,DeepLearning-500-questions,scutan90/DeepLearning-500-questions,JavaScript,666,深度学习500问，以问答形式对常用的概率知识、线性代数、机器学习、深度学习、计算机视觉等热点问题进行阐述，以帮助自己及有需要的读者。 全书分为18个章节，50余万字。由于水平有限，书中不妥之处恳请广大读者批评指正。   未完待续............ 如有意合作，联系scutjy2015@163.com                     版权所有，违权必究       Tan 2018.06,14223,45468,|{'html_url': 'https://github.com/scutan90/DeepLearning-500-questions', 'avatar_url': 'https://avatars.githubusercontent.com/u/138839979?v=4', 'login': 'DeepLearning-500-questions'}|
63539055,awesome-mac,jaywcjlove/awesome-mac,JavaScript,2508,| Now we have become very big, Different from the original idea. Collect premium software in various categories.|,4924,45082,|{'html_url': 'https://github.com/jaywcjlove/awesome-mac', 'avatar_url': 'https://avatars.githubusercontent.com/u/63539055?v=4', 'login': 'awesome-mac'}|
71995937,nuxt.js,nuxt/nuxt.js,JavaScript,501,The Intuitive Vue Framework,3054,37383,|{'html_url': 'https://github.com/nuxt/nuxt.js', 'avatar_url': 'https://avatars.githubusercontent.com/u/71995937?v=4', 'login': 'nuxt.js'}|
311525798,Web-Dev-For-Beginners,microsoft/Web-Dev-For-Beginners,JavaScript,3288,|24 Lessons, 12 Weeks, Get Started as a Web Developer|,4518,32055,|{'html_url': 'https://github.com/microsoft/Web-Dev-For-Beginners', 'avatar_url': 'https://avatars.githubusercontent.com/u/311525798?v=4', 'login': 'Web-Dev-For-Beginners'}|
278335273,github-readme-stats,anuraghazra/github-readme-stats,JavaScript,1843,:zap: Dynamically generated stats for your github readmes,6208,28458,|{'html_url': 'https://github.com/anuraghazra/github-readme-stats', 'avatar_url': 'https://avatars.githubusercontent.com/u/278335273?v=4', 'login': 'github-readme-stats'}|
19745004,odoo,odoo/odoo,JavaScript,358,Odoo. Open Source Apps To Grow Your Business.,14761,22122,|{'html_url': 'https://github.com/odoo/odoo', 'avatar_url': 'https://avatars.githubusercontent.com/u/19745004?v=4', 'login': 'odoo'}|
11061773,eslint,eslint/eslint,JavaScript,200,Find and fix problems in your JavaScript code.,3396,18943,|{'html_url': 'https://github.com/eslint/eslint', 'avatar_url': 'https://avatars.githubusercontent.com/u/11061773?v=4', 'login': 'eslint'}|
40484398,discord.js,discordjs/discord.js,JavaScript,1387,A powerful JavaScript library for interacting with the Discord API,2809,14179,|{'html_url': 'https://github.com/discordjs/discord.js', 'avatar_url': 'https://avatars.githubusercontent.com/u/40484398?v=4', 'login': 'discord.js'}|
12618379,node-red,node-red/node-red,JavaScript,364,Low-code programming for event-driven applications,2489,12846,|{'html_url': 'https://github.com/node-red/node-red', 'avatar_url': 'https://avatars.githubusercontent.com/u/12618379?v=4', 'login': 'node-red'}|
59435364,outline,outline/outline,JavaScript,466,|The fastest wiki and knowledge base for growing teams. Beautiful, feature rich, and markdown compatible.|,936,12334,|{'html_url': 'https://github.com/outline/outline', 'avatar_url': 'https://avatars.githubusercontent.com/u/59435364?v=4', 'login': 'outline'}|
8629417,mapbox-gl-js,mapbox/mapbox-gl-js,JavaScript,107,|Interactive, thoroughly customizable maps in the browser, powered by vector tiles and WebGL|,1774,7742,|{'html_url': 'https://github.com/mapbox/mapbox-gl-js', 'avatar_url': 'https://avatars.githubusercontent.com/u/8629417?v=4', 'login': 'mapbox-gl-js'}|
189621607,docs,github/docs,JavaScript,993,The open-source repo for docs.github.com,22933,5782,|{'html_url': 'https://github.com/github/docs', 'avatar_url': 'https://avatars.githubusercontent.com/u/189621607?v=4', 'login': 'docs'}|
268147152,wifi-card,bndw/wifi-card,JavaScript,3710,📶 Print a QR code for connecting to your WiFi (wificard.io),293,5279,|{'html_url': 'https://github.com/bndw/wifi-card', 'avatar_url': 'https://avatars.githubusercontent.com/u/268147152?v=4', 'login': 'wifi-card'}|
22392639,yjs,yjs/yjs,JavaScript,630,Shared data types for building collaborative software,205,4702,|{'html_url': 'https://github.com/yjs/yjs', 'avatar_url': 'https://avatars.githubusercontent.com/u/22392639?v=4', 'login': 'yjs'}|
284871753,a32nx,flybywiresim/a32nx,JavaScript,104,|The A32NX Project is a community driven open source project to create a free Airbus A320neo in Microsoft Flight Simulator that is as close to reality as possible. It  aims to enhance the default A320neo by improving the systems depth and functionality to bring it up to payware-level, all for free.|,629,3547,|{'html_url': 'https://github.com/flybywiresim/a32nx', 'avatar_url': 'https://avatars.githubusercontent.com/u/284871753?v=4', 'login': 'a32nx'}|
171072967,whatsapp-web.js,pedroslopez/whatsapp-web.js,JavaScript,214,A WhatsApp client library for NodeJS that connects through the WhatsApp Web browser app,771,2761,|{'html_url': 'https://github.com/pedroslopez/whatsapp-web.js', 'avatar_url': 'https://avatars.githubusercontent.com/u/171072967?v=4', 'login': 'whatsapp-web.js'}|
259354262,scaffold-eth,austintgriffith/scaffold-eth,JavaScript,319,🏗 forkable Ethereum dev stack focused on fast product iterations ,812,2482,|{'html_url': 'https://github.com/austintgriffith/scaffold-eth', 'avatar_url': 'https://avatars.githubusercontent.com/u/259354262?v=4', 'login': 'scaffold-eth'}|
375877482,rubick,clouDr-f2e/rubick,JavaScript,1107,🔧  基于 electron 的开源工具箱，自由集成丰富插件。,174,1554,|{'html_url': 'https://github.com/clouDr-f2e/rubick', 'avatar_url': 'https://avatars.githubusercontent.com/u/375877482?v=4', 'login': 'rubick'}|
247288642,Baileys,adiwajshing/Baileys,JavaScript,435,Lightweight full-featured typescript/javascript WhatsApp Web API,306,1223,|{'html_url': 'https://github.com/adiwajshing/Baileys', 'avatar_url': 'https://avatars.githubusercontent.com/u/247288642?v=4', 'login': 'Baileys'}|
368390355,x-ui,vaxilu/x-ui,JavaScript,537,支持多协议多用户的 xray 面板,308,883,|{'html_url': 'https://github.com/vaxilu/x-ui', 'avatar_url': 'https://avatars.githubusercontent.com/u/368390355?v=4', 'login': 'x-ui'}|
375563752,faker2,shufflewzc/faker2,JavaScript,650,不知名大佬备份,418,882,|{'html_url': 'https://github.com/shufflewzc/faker2', 'avatar_url': 'https://avatars.githubusercontent.com/u/375563752?v=4', 'login': 'faker2'}|
366352205,JD_tencent_scf,zero205/JD_tencent_scf,JavaScript,365,京东JS脚本，支持青龙、云函数、elecV2P。请仔细阅读教程，低调使用，请勿fork！！！gitee备份地址：https://gitee.com/zero205/JD_tencent_scf,252,822,|{'html_url': 'https://github.com/zero205/JD_tencent_scf', 'avatar_url': 'https://avatars.githubusercontent.com/u/366352205?v=4', 'login': 'JD_tencent_scf'}|
