id,name,full_name,language,new stars,description,forks_count,stargazers_count,owner
23357588,protobuf,protocolbuffers/protobuf,C++,1004,Protocol Buffers - Google's data interchange format,13078,49903,|{'html_url': 'https://github.com/protocolbuffers/protobuf', 'avatar_url': 'https://avatars.githubusercontent.com/u/23357588?v=4', 'login': 'protobuf'}|
22887094,tesseract,tesseract-ocr/tesseract,C++,726,Tesseract Open Source OCR Engine (main repository),7442,41369,|{'html_url': 'https://github.com/tesseract-ocr/tesseract', 'avatar_url': 'https://avatars.githubusercontent.com/u/22887094?v=4', 'login': 'tesseract'}|
27729880,grpc,grpc/grpc,C++,610,|The C based gRPC (C++, Python, Ruby, Objective-C, PHP, C#)|,8202,31474,|{'html_url': 'https://github.com/grpc/grpc', 'avatar_url': 'https://avatars.githubusercontent.com/u/27729880?v=4', 'login': 'grpc'}|
74627617,openpilot,commaai/openpilot,C++,2627,openpilot is an open source driver assistance system. openpilot performs the functions of Automated Lane Centering and Adaptive Cruise Control for over 100 supported car makes and models.,5374,28496,|{'html_url': 'https://github.com/commaai/openpilot', 'avatar_url': 'https://avatars.githubusercontent.com/u/74627617?v=4', 'login': 'openpilot'}|
11171548,json,nlohmann/json,C++,473,JSON for Modern C++,4443,25600,|{'html_url': 'https://github.com/nlohmann/json', 'avatar_url': 'https://avatars.githubusercontent.com/u/11171548?v=4', 'login': 'json'}|
1116542,aria2,aria2/aria2,C++,430,|aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.|,2758,23589,|{'html_url': 'https://github.com/aria2/aria2', 'avatar_url': 'https://avatars.githubusercontent.com/u/1116542?v=4', 'login': 'aria2'}|
39840932,googletest,google/googletest,C++,543,GoogleTest - Google Testing and Mocking Framework,7772,23424,|{'html_url': 'https://github.com/google/googletest', 'avatar_url': 'https://avatars.githubusercontent.com/u/39840932?v=4', 'login': 'googletest'}|
96246170,apollo,ApolloAuto/apollo,C++,248,An open autonomous driving platform,7519,19001,|{'html_url': 'https://github.com/ApolloAuto/apollo', 'avatar_url': 'https://avatars.githubusercontent.com/u/96246170?v=4', 'login': 'apollo'}|
65214191,envoy,envoyproxy/envoy,C++,397,Cloud-native high-performance edge/middle/service proxy,3219,17652,|{'html_url': 'https://github.com/envoyproxy/envoy', 'avatar_url': 'https://avatars.githubusercontent.com/u/65214191?v=4', 'login': 'envoy'}|
19374812,tdesktop,telegramdesktop/tdesktop,C++,559,Telegram Desktop messaging app,3507,16466,|{'html_url': 'https://github.com/telegramdesktop/tdesktop', 'avatar_url': 'https://avatars.githubusercontent.com/u/19374812?v=4', 'login': 'tdesktop'}|
116167731,yuzu,yuzu-emu/yuzu,C++,907,Nintendo Switch Emulator,1350,15918,|{'html_url': 'https://github.com/yuzu-emu/yuzu', 'avatar_url': 'https://avatars.githubusercontent.com/u/116167731?v=4', 'login': 'yuzu'}|
74660642,taichi,taichi-dev/taichi,C++,257,|Productive & portable programming language for high-performance, sparse & differentiable computing on CPUs & GPUs|,1606,15217,|{'html_url': 'https://github.com/taichi-dev/taichi', 'avatar_url': 'https://avatars.githubusercontent.com/u/74660642?v=4', 'login': 'taichi'}|
125098880,Proton,ValveSoftware/Proton,C++,657,Compatibility tool for Steam Play based on Wine and additional components,600,14627,|{'html_url': 'https://github.com/ValveSoftware/Proton', 'avatar_url': 'https://avatars.githubusercontent.com/u/125098880?v=4', 'login': 'Proton'}|
196813750,CPlusPlusThings,Light-City/CPlusPlusThings,C++,669,C++那些事,3403,14167,|{'html_url': 'https://github.com/Light-City/CPlusPlusThings', 'avatar_url': 'https://avatars.githubusercontent.com/u/196813750?v=4', 'login': 'CPlusPlusThings'}|
90902132,flameshot,flameshot-org/flameshot,C++,539,Powerful yet simple to use screenshot software :desktop_computer: :camera_flash:,866,13941,|{'html_url': 'https://github.com/flameshot-org/flameshot', 'avatar_url': 'https://avatars.githubusercontent.com/u/90902132?v=4', 'login': 'flameshot'}|
3351871,qBittorrent,qbittorrent/qBittorrent,C++,356,qBittorrent BitTorrent client,2294,12754,|{'html_url': 'https://github.com/qbittorrent/qBittorrent', 'avatar_url': 'https://avatars.githubusercontent.com/u/3351871?v=4', 'login': 'qBittorrent'}|
27500243,libphonenumber,google/libphonenumber,C++,336,|Google's common Java, C++ and JavaScript library for parsing, formatting, and validating international phone numbers.|,1671,12567,|{'html_url': 'https://github.com/google/libphonenumber', 'avatar_url': 'https://avatars.githubusercontent.com/u/27500243?v=4', 'login': 'libphonenumber'}|
26038648,spdlog,gabime/spdlog,C++,311,Fast C++ logging library.,2598,12293,|{'html_url': 'https://github.com/gabime/spdlog', 'avatar_url': 'https://avatars.githubusercontent.com/u/26038648?v=4', 'login': 'spdlog'}|
79317191,typesense,typesense/typesense,C++,1605,|Fast, typo tolerant, fuzzy search engine for building delightful search experiences ⚡ 🔍 ✨ An Open Source alternative to Algolia and an Easier-to-Use alternative to ElasticSearch.|,177,7594,|{'html_url': 'https://github.com/typesense/typesense', 'avatar_url': 'https://avatars.githubusercontent.com/u/79317191?v=4', 'login': 'typesense'}|
344192338,IoT-For-Beginners,microsoft/IoT-For-Beginners,C++,5437,|12 Weeks, 24 Lessons, IoT for All!|,645,6797,|{'html_url': 'https://github.com/microsoft/IoT-For-Beginners', 'avatar_url': 'https://avatars.githubusercontent.com/u/344192338?v=4', 'login': 'IoT-For-Beginners'}|
5973855,Cataclysm-DDA,CleverRaven/Cataclysm-DDA,C++,230,Cataclysm - Dark Days Ahead. A turn-based survival game set in a post-apocalyptic world.,2870,5508,|{'html_url': 'https://github.com/CleverRaven/Cataclysm-DDA', 'avatar_url': 'https://avatars.githubusercontent.com/u/5973855?v=4', 'login': 'Cataclysm-DDA'}|
5909706,cpp-httplib,yhirose/cpp-httplib,C++,203,A C++ header-only HTTP/HTTPS server and client library,1182,5427,|{'html_url': 'https://github.com/yhirose/cpp-httplib', 'avatar_url': 'https://avatars.githubusercontent.com/u/5909706?v=4', 'login': 'cpp-httplib'}|
