id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
184456251,PowerToys,microsoft/PowerToys,C#,519,Windows system utilities to maximize productivity,6106,100145,https://avatars.githubusercontent.com/u/6154722?v=4
38380854,dnSpy,dnSpy/dnSpy,C#,75,.NET debugger and assembly editor,4810,24570,https://avatars.githubusercontent.com/u/67931932?v=4
14964475,Avalonia,AvaloniaUI/Avalonia,C#,541,"Develop Desktop, Embedded, Mobile and WebAssembly apps with C# and XAML. The most popular .NET Foundation community project.",1900,21535,https://avatars.githubusercontent.com/u/14075148?v=4
324473895,downkyi,leiurayer/downkyi,C#,251,哔哩下载姬downkyi，哔哩哔哩网站视频下载工具，支持批量下载，支持8K、HDR、杜比视界，提供工具箱（音视频提取、去水印等）。,1926,16320,https://avatars.githubusercontent.com/u/19290097?u=589c798ec2b77363ddf03308123a6f8c718a8426&v=4
210716005,runtime,dotnet/runtime,C#,71,".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps.",4329,13249,https://avatars.githubusercontent.com/u/9141961?v=4
203892454,modular-monolith-with-ddd,kgrzybek/modular-monolith-with-ddd,C#,168,Full Modular Monolith application with Domain-Driven Design approach.,1450,9384,https://avatars.githubusercontent.com/u/1327418?v=4
743436,ET,egametang/ET,C#,34,Unity3D Client And C# Server Framework,2854,7884,https://avatars.githubusercontent.com/u/315758?v=4
153711945,wpf,dotnet/wpf,C#,25,WPF is a .NET Core UI framework for building Windows desktop applications.,1118,6638,https://avatars.githubusercontent.com/u/9141961?v=4
187499284,UniTask,Cysharp/UniTask,C#,50,Provides an efficient allocation free async/await integration for Unity.,690,6575,https://avatars.githubusercontent.com/u/44487420?v=4
389218073,wpfui,lepoco/wpfui,C#,125,"WPF UI provides the Fluent experience in your known and loved WPF framework. Intuitive design, themes, navigation and new immersive controls. All natively and effortlessly.",635,5628,https://avatars.githubusercontent.com/u/87412094?v=4
83315270,UIEffect,mob-sakai/UIEffect,C#,27, UIEffect is an effect component for uGUI element in Unity. Let's decorate your UI with effects!,720,5044,https://avatars.githubusercontent.com/u/12690315?u=6ff685ea8829ae8e10b3e170a513ab72f65dd316&v=4
436286849,BiliBiliToolPro,RayWangQvQ/BiliBiliToolPro,C#,64,B 站（bilibili）自动任务工具，支持docker、青龙、k8s等多种部署方式。敏感肌也能用。,1597,4444,https://avatars.githubusercontent.com/u/31154238?u=74d35e10b4f27895bcc029931bc23ca1391ec009&v=4
116210568,ScottPlot,ScottPlot/ScottPlot,C#,34,Interactive plotting library for .NET,671,4095,https://avatars.githubusercontent.com/u/76536295?v=4
10601208,Umbraco-CMS,umbraco/Umbraco-CMS,C#,9,"The simple, flexible and friendly ASP.NET CMS used by more than 730.000 websites",2590,4060,https://avatars.githubusercontent.com/u/1419552?v=4
121067132,BepInEx,BepInEx/BepInEx,C#,79,Unity / XNA game patcher and plugin framework,517,3830,https://avatars.githubusercontent.com/u/39589027?v=4
398181340,dotnet-webapi-starter-kit,fullstackhero/dotnet-webapi-starter-kit,C#,17,Clean Architecture Template for .NET 7.0 WebApi built with Multitenancy Support.,1154,3780,https://avatars.githubusercontent.com/u/89242069?v=4
150035938,Rubeus,GhostPack/Rubeus,C#,24,Trying to tame the three-headed dog.,734,3590,https://avatars.githubusercontent.com/u/41304335?v=4
191232240,Silk.NET,dotnet/Silk.NET,C#,22,"The high-speed OpenGL, OpenCL, OpenAL, OpenXR, GLFW, SDL, Vulkan, Assimp, WebGPU, and DirectX bindings library your mother warned you about.",327,3358,https://avatars.githubusercontent.com/u/9141961?v=4
21311240,PKHeX,kwsch/PKHeX,C#,20,Pokémon Save File Editor,620,3229,https://avatars.githubusercontent.com/u/6393368?v=4
556157877,murder,isadorasophia/murder,C#,154,Murder is a pixel art ECS game engine.,48,1892,https://avatars.githubusercontent.com/u/7958854?u=788405834158d4cec458cff17fe68df443892f9a&v=4
92001425,space-station-14,space-wizards/space-station-14,C#,21,A multiplayer game about paranoia and chaos on a space station. Remake of the cult-classic Space Station 13.,2116,1699,https://avatars.githubusercontent.com/u/10567778?v=4
652941996,StabilityMatrix,LykosAI/StabilityMatrix,C#,69,Multi-Platform Package Manager for Stable Diffusion,78,1391,https://avatars.githubusercontent.com/u/136279213?v=4
683760582,standard-webhooks,standard-webhooks/standard-webhooks,C#,183,The Standard Webhooks specification,9,768,https://avatars.githubusercontent.com/u/138220491?v=4
666163354,kernel-memory,microsoft/kernel-memory,C#,35,"Index and query any data using LLM and natural language, tracking sources and showing citations.",124,704,https://avatars.githubusercontent.com/u/6154722?v=4
702911793,Aimmy,Babyhamsta/Aimmy,C#,23,Universal Second Eye for Gamers with Impairments (Universal AI Aim Aligner - YOLOv8),63,181,https://avatars.githubusercontent.com/u/22938086?u=b0d7a435727b20b124f84d1e6bd9206ecb060d1a&v=4
