"id","name","lang","new stars","node_id","full_name","private","owner","html_url","description","fork","url","forks_url","keys_url","collaborators_url","teams_url","hooks_url","issue_events_url","events_url","assignees_url","branches_url","tags_url","blobs_url","git_tags_url","git_refs_url","trees_url","statuses_url","languages_url","stargazers_url","contributors_url","subscribers_url","subscription_url","commits_url","git_commits_url","comments_url","issue_comment_url","contents_url","compare_url","merges_url","archive_url","downloads_url","issues_url","pulls_url","milestones_url","notifications_url","labels_url","releases_url","deployments_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","stargazers_count","watchers_count","language","has_issues","has_projects","has_downloads","has_wiki","has_pages","forks_count","mirror_url","archived","disabled","open_issues_count","license","forks","open_issues","watchers","default_branch","permissions","temp_clone_token","organization","network_count","subscribers_count"
13491895,"free-programming-books","","346","MDEwOlJlcG9zaXRvcnkxMzQ5MTg5NQ==","EbookFoundation/free-programming-books",false,"{""login"":""EbookFoundation"",""id"":14127308,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjE0MTI3MzA4"",""avatar_url"":""https://avatars.githubusercontent.com/u/14127308?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/EbookFoundation"",""html_url"":""https://github.com/EbookFoundation"",""followers_url"":""https://api.github.com/users/EbookFoundation/followers"",""following_url"":""https://api.github.com/users/EbookFoundation/following{/other_user}"",""gists_url"":""https://api.github.com/users/EbookFoundation/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/EbookFoundation/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/EbookFoundation/subscriptions"",""organizations_url"":""https://api.github.com/users/EbookFoundation/orgs"",""repos_url"":""https://api.github.com/users/EbookFoundation/repos"",""events_url"":""https://api.github.com/users/EbookFoundation/events{/privacy}"",""received_events_url"":""https://api.github.com/users/EbookFoundation/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/EbookFoundation/free-programming-books",":books: Freely available programming books",false,"https://api.github.com/repos/EbookFoundation/free-programming-books","https://api.github.com/repos/EbookFoundation/free-programming-books/forks","https://api.github.com/repos/EbookFoundation/free-programming-books/keys{/key_id}","https://api.github.com/repos/EbookFoundation/free-programming-books/collaborators{/collaborator}","https://api.github.com/repos/EbookFoundation/free-programming-books/teams","https://api.github.com/repos/EbookFoundation/free-programming-books/hooks","https://api.github.com/repos/EbookFoundation/free-programming-books/issues/events{/number}","https://api.github.com/repos/EbookFoundation/free-programming-books/events","https://api.github.com/repos/EbookFoundation/free-programming-books/assignees{/user}","https://api.github.com/repos/EbookFoundation/free-programming-books/branches{/branch}","https://api.github.com/repos/EbookFoundation/free-programming-books/tags","https://api.github.com/repos/EbookFoundation/free-programming-books/git/blobs{/sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/git/tags{/sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/git/refs{/sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/git/trees{/sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/statuses/{sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/languages","https://api.github.com/repos/EbookFoundation/free-programming-books/stargazers","https://api.github.com/repos/EbookFoundation/free-programming-books/contributors","https://api.github.com/repos/EbookFoundation/free-programming-books/subscribers","https://api.github.com/repos/EbookFoundation/free-programming-books/subscription","https://api.github.com/repos/EbookFoundation/free-programming-books/commits{/sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/git/commits{/sha}","https://api.github.com/repos/EbookFoundation/free-programming-books/comments{/number}","https://api.github.com/repos/EbookFoundation/free-programming-books/issues/comments{/number}","https://api.github.com/repos/EbookFoundation/free-programming-books/contents/{+path}","https://api.github.com/repos/EbookFoundation/free-programming-books/compare/{base}...{head}","https://api.github.com/repos/EbookFoundation/free-programming-books/merges","https://api.github.com/repos/EbookFoundation/free-programming-books/{archive_format}{/ref}","https://api.github.com/repos/EbookFoundation/free-programming-books/downloads","https://api.github.com/repos/EbookFoundation/free-programming-books/issues{/number}","https://api.github.com/repos/EbookFoundation/free-programming-books/pulls{/number}","https://api.github.com/repos/EbookFoundation/free-programming-books/milestones{/number}","https://api.github.com/repos/EbookFoundation/free-programming-books/notifications{?since,all,participating}","https://api.github.com/repos/EbookFoundation/free-programming-books/labels{/name}","https://api.github.com/repos/EbookFoundation/free-programming-books/releases{/id}","https://api.github.com/repos/EbookFoundation/free-programming-books/deployments","2013-10-11T06:50:37Z","2021-08-11T08:45:40Z","2021-08-11T07:08:40Z","git://github.com/EbookFoundation/free-programming-books.git","git@github.com:EbookFoundation/free-programming-books.git","https://github.com/EbookFoundation/free-programming-books.git","https://github.com/EbookFoundation/free-programming-books","https://ebookfoundation.github.io/free-programming-books/",11365,198491,198491,,true,false,true,true,true,43656,,false,false,28,"{""key"":""other"",""name"":""Other"",""spdx_id"":""NOASSERTION"",""url"":null,""node_id"":""MDc6TGljZW5zZTA=""}",43656,28,198491,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""EbookFoundation"",""id"":14127308,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjE0MTI3MzA4"",""avatar_url"":""https://avatars.githubusercontent.com/u/14127308?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/EbookFoundation"",""html_url"":""https://github.com/EbookFoundation"",""followers_url"":""https://api.github.com/users/EbookFoundation/followers"",""following_url"":""https://api.github.com/users/EbookFoundation/following{/other_user}"",""gists_url"":""https://api.github.com/users/EbookFoundation/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/EbookFoundation/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/EbookFoundation/subscriptions"",""organizations_url"":""https://api.github.com/users/EbookFoundation/orgs"",""repos_url"":""https://api.github.com/users/EbookFoundation/repos"",""events_url"":""https://api.github.com/users/EbookFoundation/events{/privacy}"",""received_events_url"":""https://api.github.com/users/EbookFoundation/received_events"",""type"":""Organization"",""site_admin"":false}",43656,9804
29887499,"open-source-ios-apps","Swift","57","MDEwOlJlcG9zaXRvcnkyOTg4NzQ5OQ==","dkhamsing/open-source-ios-apps",false,"{""login"":""dkhamsing"",""id"":4723115,""node_id"":""MDQ6VXNlcjQ3MjMxMTU="",""avatar_url"":""https://avatars.githubusercontent.com/u/4723115?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/dkhamsing"",""html_url"":""https://github.com/dkhamsing"",""followers_url"":""https://api.github.com/users/dkhamsing/followers"",""following_url"":""https://api.github.com/users/dkhamsing/following{/other_user}"",""gists_url"":""https://api.github.com/users/dkhamsing/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/dkhamsing/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/dkhamsing/subscriptions"",""organizations_url"":""https://api.github.com/users/dkhamsing/orgs"",""repos_url"":""https://api.github.com/users/dkhamsing/repos"",""events_url"":""https://api.github.com/users/dkhamsing/events{/privacy}"",""received_events_url"":""https://api.github.com/users/dkhamsing/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/dkhamsing/open-source-ios-apps",":iphone: Collaborative List of Open-Source iOS Apps",false,"https://api.github.com/repos/dkhamsing/open-source-ios-apps","https://api.github.com/repos/dkhamsing/open-source-ios-apps/forks","https://api.github.com/repos/dkhamsing/open-source-ios-apps/keys{/key_id}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/collaborators{/collaborator}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/teams","https://api.github.com/repos/dkhamsing/open-source-ios-apps/hooks","https://api.github.com/repos/dkhamsing/open-source-ios-apps/issues/events{/number}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/events","https://api.github.com/repos/dkhamsing/open-source-ios-apps/assignees{/user}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/branches{/branch}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/tags","https://api.github.com/repos/dkhamsing/open-source-ios-apps/git/blobs{/sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/git/tags{/sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/git/refs{/sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/git/trees{/sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/statuses/{sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/languages","https://api.github.com/repos/dkhamsing/open-source-ios-apps/stargazers","https://api.github.com/repos/dkhamsing/open-source-ios-apps/contributors","https://api.github.com/repos/dkhamsing/open-source-ios-apps/subscribers","https://api.github.com/repos/dkhamsing/open-source-ios-apps/subscription","https://api.github.com/repos/dkhamsing/open-source-ios-apps/commits{/sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/git/commits{/sha}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/comments{/number}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/issues/comments{/number}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/contents/{+path}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/compare/{base}...{head}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/merges","https://api.github.com/repos/dkhamsing/open-source-ios-apps/{archive_format}{/ref}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/downloads","https://api.github.com/repos/dkhamsing/open-source-ios-apps/issues{/number}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/pulls{/number}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/milestones{/number}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/notifications{?since,all,participating}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/labels{/name}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/releases{/id}","https://api.github.com/repos/dkhamsing/open-source-ios-apps/deployments","2015-01-26T23:32:34Z","2021-08-11T08:09:00Z","2021-08-09T20:15:41Z","git://github.com/dkhamsing/open-source-ios-apps.git","git@github.com:dkhamsing/open-source-ios-apps.git","https://github.com/dkhamsing/open-source-ios-apps.git","https://github.com/dkhamsing/open-source-ios-apps","https://open-source-ios-apps.netlify.app",17639,27915,27915,"Swift",true,false,true,true,false,4456,,false,false,0,"{""key"":""mit"",""name"":""MIT License"",""spdx_id"":""MIT"",""url"":""https://api.github.com/licenses/mit"",""node_id"":""MDc6TGljZW5zZTEz""}",4456,0,27915,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",,4456,1433
13233158,"obs-studio","C","430","MDEwOlJlcG9zaXRvcnkxMzIzMzE1OA==","obsproject/obs-studio",false,"{""login"":""obsproject"",""id"":7725691,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjc3MjU2OTE="",""avatar_url"":""https://avatars.githubusercontent.com/u/7725691?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/obsproject"",""html_url"":""https://github.com/obsproject"",""followers_url"":""https://api.github.com/users/obsproject/followers"",""following_url"":""https://api.github.com/users/obsproject/following{/other_user}"",""gists_url"":""https://api.github.com/users/obsproject/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/obsproject/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/obsproject/subscriptions"",""organizations_url"":""https://api.github.com/users/obsproject/orgs"",""repos_url"":""https://api.github.com/users/obsproject/repos"",""events_url"":""https://api.github.com/users/obsproject/events{/privacy}"",""received_events_url"":""https://api.github.com/users/obsproject/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/obsproject/obs-studio","OBS Studio - Free and open source software for live streaming and screen recording",false,"https://api.github.com/repos/obsproject/obs-studio","https://api.github.com/repos/obsproject/obs-studio/forks","https://api.github.com/repos/obsproject/obs-studio/keys{/key_id}","https://api.github.com/repos/obsproject/obs-studio/collaborators{/collaborator}","https://api.github.com/repos/obsproject/obs-studio/teams","https://api.github.com/repos/obsproject/obs-studio/hooks","https://api.github.com/repos/obsproject/obs-studio/issues/events{/number}","https://api.github.com/repos/obsproject/obs-studio/events","https://api.github.com/repos/obsproject/obs-studio/assignees{/user}","https://api.github.com/repos/obsproject/obs-studio/branches{/branch}","https://api.github.com/repos/obsproject/obs-studio/tags","https://api.github.com/repos/obsproject/obs-studio/git/blobs{/sha}","https://api.github.com/repos/obsproject/obs-studio/git/tags{/sha}","https://api.github.com/repos/obsproject/obs-studio/git/refs{/sha}","https://api.github.com/repos/obsproject/obs-studio/git/trees{/sha}","https://api.github.com/repos/obsproject/obs-studio/statuses/{sha}","https://api.github.com/repos/obsproject/obs-studio/languages","https://api.github.com/repos/obsproject/obs-studio/stargazers","https://api.github.com/repos/obsproject/obs-studio/contributors","https://api.github.com/repos/obsproject/obs-studio/subscribers","https://api.github.com/repos/obsproject/obs-studio/subscription","https://api.github.com/repos/obsproject/obs-studio/commits{/sha}","https://api.github.com/repos/obsproject/obs-studio/git/commits{/sha}","https://api.github.com/repos/obsproject/obs-studio/comments{/number}","https://api.github.com/repos/obsproject/obs-studio/issues/comments{/number}","https://api.github.com/repos/obsproject/obs-studio/contents/{+path}","https://api.github.com/repos/obsproject/obs-studio/compare/{base}...{head}","https://api.github.com/repos/obsproject/obs-studio/merges","https://api.github.com/repos/obsproject/obs-studio/{archive_format}{/ref}","https://api.github.com/repos/obsproject/obs-studio/downloads","https://api.github.com/repos/obsproject/obs-studio/issues{/number}","https://api.github.com/repos/obsproject/obs-studio/pulls{/number}","https://api.github.com/repos/obsproject/obs-studio/milestones{/number}","https://api.github.com/repos/obsproject/obs-studio/notifications{?since,all,participating}","https://api.github.com/repos/obsproject/obs-studio/labels{/name}","https://api.github.com/repos/obsproject/obs-studio/releases{/id}","https://api.github.com/repos/obsproject/obs-studio/deployments","2013-10-01T02:40:31Z","2021-08-11T07:56:42Z","2021-08-11T06:30:20Z","git://github.com/obsproject/obs-studio.git","git@github.com:obsproject/obs-studio.git","https://github.com/obsproject/obs-studio.git","https://github.com/obsproject/obs-studio","https://obsproject.com/",47597,30238,30238,"C",true,false,true,true,false,5070,,false,false,570,"{""key"":""gpl-2.0"",""name"":""GNU General Public License v2.0"",""spdx_id"":""GPL-2.0"",""url"":""https://api.github.com/licenses/gpl-2.0"",""node_id"":""MDc6TGljZW5zZTg=""}",5070,570,30238,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""obsproject"",""id"":7725691,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjc3MjU2OTE="",""avatar_url"":""https://avatars.githubusercontent.com/u/7725691?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/obsproject"",""html_url"":""https://github.com/obsproject"",""followers_url"":""https://api.github.com/users/obsproject/followers"",""following_url"":""https://api.github.com/users/obsproject/following{/other_user}"",""gists_url"":""https://api.github.com/users/obsproject/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/obsproject/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/obsproject/subscriptions"",""organizations_url"":""https://api.github.com/users/obsproject/orgs"",""repos_url"":""https://api.github.com/users/obsproject/repos"",""events_url"":""https://api.github.com/users/obsproject/events{/privacy}"",""received_events_url"":""https://api.github.com/users/obsproject/received_events"",""type"":""Organization"",""site_admin"":false}",5070,1384
224663696,"alpine","JavaScript","70","MDEwOlJlcG9zaXRvcnkyMjQ2NjM2OTY=","alpinejs/alpine",false,"{""login"":""alpinejs"",""id"":59030169,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjU5MDMwMTY5"",""avatar_url"":""https://avatars.githubusercontent.com/u/59030169?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/alpinejs"",""html_url"":""https://github.com/alpinejs"",""followers_url"":""https://api.github.com/users/alpinejs/followers"",""following_url"":""https://api.github.com/users/alpinejs/following{/other_user}"",""gists_url"":""https://api.github.com/users/alpinejs/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/alpinejs/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/alpinejs/subscriptions"",""organizations_url"":""https://api.github.com/users/alpinejs/orgs"",""repos_url"":""https://api.github.com/users/alpinejs/repos"",""events_url"":""https://api.github.com/users/alpinejs/events{/privacy}"",""received_events_url"":""https://api.github.com/users/alpinejs/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/alpinejs/alpine","A rugged, minimal framework for composing JavaScript behavior in your markup. ",false,"https://api.github.com/repos/alpinejs/alpine","https://api.github.com/repos/alpinejs/alpine/forks","https://api.github.com/repos/alpinejs/alpine/keys{/key_id}","https://api.github.com/repos/alpinejs/alpine/collaborators{/collaborator}","https://api.github.com/repos/alpinejs/alpine/teams","https://api.github.com/repos/alpinejs/alpine/hooks","https://api.github.com/repos/alpinejs/alpine/issues/events{/number}","https://api.github.com/repos/alpinejs/alpine/events","https://api.github.com/repos/alpinejs/alpine/assignees{/user}","https://api.github.com/repos/alpinejs/alpine/branches{/branch}","https://api.github.com/repos/alpinejs/alpine/tags","https://api.github.com/repos/alpinejs/alpine/git/blobs{/sha}","https://api.github.com/repos/alpinejs/alpine/git/tags{/sha}","https://api.github.com/repos/alpinejs/alpine/git/refs{/sha}","https://api.github.com/repos/alpinejs/alpine/git/trees{/sha}","https://api.github.com/repos/alpinejs/alpine/statuses/{sha}","https://api.github.com/repos/alpinejs/alpine/languages","https://api.github.com/repos/alpinejs/alpine/stargazers","https://api.github.com/repos/alpinejs/alpine/contributors","https://api.github.com/repos/alpinejs/alpine/subscribers","https://api.github.com/repos/alpinejs/alpine/subscription","https://api.github.com/repos/alpinejs/alpine/commits{/sha}","https://api.github.com/repos/alpinejs/alpine/git/commits{/sha}","https://api.github.com/repos/alpinejs/alpine/comments{/number}","https://api.github.com/repos/alpinejs/alpine/issues/comments{/number}","https://api.github.com/repos/alpinejs/alpine/contents/{+path}","https://api.github.com/repos/alpinejs/alpine/compare/{base}...{head}","https://api.github.com/repos/alpinejs/alpine/merges","https://api.github.com/repos/alpinejs/alpine/{archive_format}{/ref}","https://api.github.com/repos/alpinejs/alpine/downloads","https://api.github.com/repos/alpinejs/alpine/issues{/number}","https://api.github.com/repos/alpinejs/alpine/pulls{/number}","https://api.github.com/repos/alpinejs/alpine/milestones{/number}","https://api.github.com/repos/alpinejs/alpine/notifications{?since,all,participating}","https://api.github.com/repos/alpinejs/alpine/labels{/name}","https://api.github.com/repos/alpinejs/alpine/releases{/id}","https://api.github.com/repos/alpinejs/alpine/deployments","2019-11-28T13:51:55Z","2021-08-11T08:30:59Z","2021-08-10T23:16:44Z","git://github.com/alpinejs/alpine.git","git@github.com:alpinejs/alpine.git","https://github.com/alpinejs/alpine.git","https://github.com/alpinejs/alpine","https://alpinejs.dev",4636,17826,17826,"HTML",true,false,true,false,false,751,,false,false,9,"{""key"":""mit"",""name"":""MIT License"",""spdx_id"":""MIT"",""url"":""https://api.github.com/licenses/mit"",""node_id"":""MDc6TGljZW5zZTEz""}",751,9,17826,"main","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""alpinejs"",""id"":59030169,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjU5MDMwMTY5"",""avatar_url"":""https://avatars.githubusercontent.com/u/59030169?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/alpinejs"",""html_url"":""https://github.com/alpinejs"",""followers_url"":""https://api.github.com/users/alpinejs/followers"",""following_url"":""https://api.github.com/users/alpinejs/following{/other_user}"",""gists_url"":""https://api.github.com/users/alpinejs/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/alpinejs/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/alpinejs/subscriptions"",""organizations_url"":""https://api.github.com/users/alpinejs/orgs"",""repos_url"":""https://api.github.com/users/alpinejs/repos"",""events_url"":""https://api.github.com/users/alpinejs/events{/privacy}"",""received_events_url"":""https://api.github.com/users/alpinejs/received_events"",""type"":""Organization"",""site_admin"":false}",751,210
311525798,"Web-Dev-For-Beginners","JavaScript","471","MDEwOlJlcG9zaXRvcnkzMTE1MjU3OTg=","microsoft/Web-Dev-For-Beginners",false,"{""login"":""microsoft"",""id"":6154722,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjYxNTQ3MjI="",""avatar_url"":""https://avatars.githubusercontent.com/u/6154722?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/microsoft"",""html_url"":""https://github.com/microsoft"",""followers_url"":""https://api.github.com/users/microsoft/followers"",""following_url"":""https://api.github.com/users/microsoft/following{/other_user}"",""gists_url"":""https://api.github.com/users/microsoft/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/microsoft/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/microsoft/subscriptions"",""organizations_url"":""https://api.github.com/users/microsoft/orgs"",""repos_url"":""https://api.github.com/users/microsoft/repos"",""events_url"":""https://api.github.com/users/microsoft/events{/privacy}"",""received_events_url"":""https://api.github.com/users/microsoft/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/microsoft/Web-Dev-For-Beginners","24 Lessons, 12 Weeks, Get Started as a Web Developer",false,"https://api.github.com/repos/microsoft/Web-Dev-For-Beginners","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/forks","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/keys{/key_id}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/collaborators{/collaborator}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/teams","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/hooks","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/issues/events{/number}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/events","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/assignees{/user}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/branches{/branch}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/tags","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/git/blobs{/sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/git/tags{/sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/git/refs{/sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/git/trees{/sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/statuses/{sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/languages","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/stargazers","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/contributors","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/subscribers","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/subscription","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/commits{/sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/git/commits{/sha}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/comments{/number}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/issues/comments{/number}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/contents/{+path}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/compare/{base}...{head}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/merges","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/{archive_format}{/ref}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/downloads","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/issues{/number}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/pulls{/number}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/milestones{/number}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/notifications{?since,all,participating}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/labels{/name}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/releases{/id}","https://api.github.com/repos/microsoft/Web-Dev-For-Beginners/deployments","2020-11-10T02:44:00Z","2021-08-11T08:29:55Z","2021-08-09T21:43:43Z","git://github.com/microsoft/Web-Dev-For-Beginners.git","git@github.com:microsoft/Web-Dev-For-Beginners.git","https://github.com/microsoft/Web-Dev-For-Beginners.git","https://github.com/microsoft/Web-Dev-For-Beginners","",62376,32020,32020,"JavaScript",true,true,true,true,false,4512,,false,false,5,"{""key"":""mit"",""name"":""MIT License"",""spdx_id"":""MIT"",""url"":""https://api.github.com/licenses/mit"",""node_id"":""MDc6TGljZW5zZTEz""}",4512,5,32020,"main","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""microsoft"",""id"":6154722,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjYxNTQ3MjI="",""avatar_url"":""https://avatars.githubusercontent.com/u/6154722?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/microsoft"",""html_url"":""https://github.com/microsoft"",""followers_url"":""https://api.github.com/users/microsoft/followers"",""following_url"":""https://api.github.com/users/microsoft/following{/other_user}"",""gists_url"":""https://api.github.com/users/microsoft/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/microsoft/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/microsoft/subscriptions"",""organizations_url"":""https://api.github.com/users/microsoft/orgs"",""repos_url"":""https://api.github.com/users/microsoft/repos"",""events_url"":""https://api.github.com/users/microsoft/events{/privacy}"",""received_events_url"":""https://api.github.com/users/microsoft/received_events"",""type"":""Organization"",""site_admin"":false}",4512,2218
"120936946","deeppomf/DeepCreamPy","Python","98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"160083795","SerenityOS/serenity","C++","103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"63477515","TheAlgorithms/C","C","221",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"91629816","freqtrade/freqtrade","Python","207",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"128636610","Koenkk/zigbee2mqtt","JavaScript","38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
