"id","name","lang","new stars","node_id","full_name","private","owner","html_url","description","fork","url","forks_url","keys_url","collaborators_url","teams_url","hooks_url","issue_events_url","events_url","assignees_url","branches_url","tags_url","blobs_url","git_tags_url","git_refs_url","trees_url","statuses_url","languages_url","stargazers_url","contributors_url","subscribers_url","subscription_url","commits_url","git_commits_url","comments_url","issue_comment_url","contents_url","compare_url","merges_url","archive_url","downloads_url","issues_url","pulls_url","milestones_url","notifications_url","labels_url","releases_url","deployments_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","stargazers_count","watchers_count","language","has_issues","has_projects","has_downloads","has_wiki","has_pages","forks_count","mirror_url","archived","disabled","open_issues_count","license","forks","open_issues","watchers","default_branch","permissions","temp_clone_token","organization","network_count","subscribers_count"
507775,"elasticsearch","Java","167","MDEwOlJlcG9zaXRvcnk1MDc3NzU=","elastic/elasticsearch",false,"{""login"":""elastic"",""id"":6764390,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjY3NjQzOTA="",""avatar_url"":""https://avatars.githubusercontent.com/u/6764390?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/elastic"",""html_url"":""https://github.com/elastic"",""followers_url"":""https://api.github.com/users/elastic/followers"",""following_url"":""https://api.github.com/users/elastic/following{/other_user}"",""gists_url"":""https://api.github.com/users/elastic/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/elastic/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/elastic/subscriptions"",""organizations_url"":""https://api.github.com/users/elastic/orgs"",""repos_url"":""https://api.github.com/users/elastic/repos"",""events_url"":""https://api.github.com/users/elastic/events{/privacy}"",""received_events_url"":""https://api.github.com/users/elastic/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/elastic/elasticsearch","Free and Open, Distributed, RESTful Search Engine",false,"https://api.github.com/repos/elastic/elasticsearch","https://api.github.com/repos/elastic/elasticsearch/forks","https://api.github.com/repos/elastic/elasticsearch/keys{/key_id}","https://api.github.com/repos/elastic/elasticsearch/collaborators{/collaborator}","https://api.github.com/repos/elastic/elasticsearch/teams","https://api.github.com/repos/elastic/elasticsearch/hooks","https://api.github.com/repos/elastic/elasticsearch/issues/events{/number}","https://api.github.com/repos/elastic/elasticsearch/events","https://api.github.com/repos/elastic/elasticsearch/assignees{/user}","https://api.github.com/repos/elastic/elasticsearch/branches{/branch}","https://api.github.com/repos/elastic/elasticsearch/tags","https://api.github.com/repos/elastic/elasticsearch/git/blobs{/sha}","https://api.github.com/repos/elastic/elasticsearch/git/tags{/sha}","https://api.github.com/repos/elastic/elasticsearch/git/refs{/sha}","https://api.github.com/repos/elastic/elasticsearch/git/trees{/sha}","https://api.github.com/repos/elastic/elasticsearch/statuses/{sha}","https://api.github.com/repos/elastic/elasticsearch/languages","https://api.github.com/repos/elastic/elasticsearch/stargazers","https://api.github.com/repos/elastic/elasticsearch/contributors","https://api.github.com/repos/elastic/elasticsearch/subscribers","https://api.github.com/repos/elastic/elasticsearch/subscription","https://api.github.com/repos/elastic/elasticsearch/commits{/sha}","https://api.github.com/repos/elastic/elasticsearch/git/commits{/sha}","https://api.github.com/repos/elastic/elasticsearch/comments{/number}","https://api.github.com/repos/elastic/elasticsearch/issues/comments{/number}","https://api.github.com/repos/elastic/elasticsearch/contents/{+path}","https://api.github.com/repos/elastic/elasticsearch/compare/{base}...{head}","https://api.github.com/repos/elastic/elasticsearch/merges","https://api.github.com/repos/elastic/elasticsearch/{archive_format}{/ref}","https://api.github.com/repos/elastic/elasticsearch/downloads","https://api.github.com/repos/elastic/elasticsearch/issues{/number}","https://api.github.com/repos/elastic/elasticsearch/pulls{/number}","https://api.github.com/repos/elastic/elasticsearch/milestones{/number}","https://api.github.com/repos/elastic/elasticsearch/notifications{?since,all,participating}","https://api.github.com/repos/elastic/elasticsearch/labels{/name}","https://api.github.com/repos/elastic/elasticsearch/releases{/id}","https://api.github.com/repos/elastic/elasticsearch/deployments","2010-02-08T13:20:56Z","2021-08-11T08:18:27Z","2021-08-11T08:43:59Z","git://github.com/elastic/elasticsearch.git","git@github.com:elastic/elasticsearch.git","https://github.com/elastic/elasticsearch.git","https://github.com/elastic/elasticsearch","https://www.elastic.co/products/elasticsearch",859754,56007,56007,"Java",true,true,true,false,false,20386,,false,false,3425,"{""key"":""other"",""name"":""Other"",""spdx_id"":""NOASSERTION"",""url"":null,""node_id"":""MDc6TGljZW5zZTA=""}",20386,3425,56007,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""elastic"",""id"":6764390,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjY3NjQzOTA="",""avatar_url"":""https://avatars.githubusercontent.com/u/6764390?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/elastic"",""html_url"":""https://github.com/elastic"",""followers_url"":""https://api.github.com/users/elastic/followers"",""following_url"":""https://api.github.com/users/elastic/following{/other_user}"",""gists_url"":""https://api.github.com/users/elastic/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/elastic/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/elastic/subscriptions"",""organizations_url"":""https://api.github.com/users/elastic/orgs"",""repos_url"":""https://api.github.com/users/elastic/repos"",""events_url"":""https://api.github.com/users/elastic/events{/privacy}"",""received_events_url"":""https://api.github.com/users/elastic/received_events"",""type"":""Organization"",""site_admin"":false}",20386,2754
71995937,"nuxt.js","JavaScript","197","MDEwOlJlcG9zaXRvcnk3MTk5NTkzNw==","nuxt/nuxt.js",false,"{""login"":""nuxt"",""id"":23360933,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjIzMzYwOTMz"",""avatar_url"":""https://avatars.githubusercontent.com/u/23360933?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/nuxt"",""html_url"":""https://github.com/nuxt"",""followers_url"":""https://api.github.com/users/nuxt/followers"",""following_url"":""https://api.github.com/users/nuxt/following{/other_user}"",""gists_url"":""https://api.github.com/users/nuxt/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/nuxt/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/nuxt/subscriptions"",""organizations_url"":""https://api.github.com/users/nuxt/orgs"",""repos_url"":""https://api.github.com/users/nuxt/repos"",""events_url"":""https://api.github.com/users/nuxt/events{/privacy}"",""received_events_url"":""https://api.github.com/users/nuxt/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/nuxt/nuxt.js","The Intuitive Vue Framework",false,"https://api.github.com/repos/nuxt/nuxt.js","https://api.github.com/repos/nuxt/nuxt.js/forks","https://api.github.com/repos/nuxt/nuxt.js/keys{/key_id}","https://api.github.com/repos/nuxt/nuxt.js/collaborators{/collaborator}","https://api.github.com/repos/nuxt/nuxt.js/teams","https://api.github.com/repos/nuxt/nuxt.js/hooks","https://api.github.com/repos/nuxt/nuxt.js/issues/events{/number}","https://api.github.com/repos/nuxt/nuxt.js/events","https://api.github.com/repos/nuxt/nuxt.js/assignees{/user}","https://api.github.com/repos/nuxt/nuxt.js/branches{/branch}","https://api.github.com/repos/nuxt/nuxt.js/tags","https://api.github.com/repos/nuxt/nuxt.js/git/blobs{/sha}","https://api.github.com/repos/nuxt/nuxt.js/git/tags{/sha}","https://api.github.com/repos/nuxt/nuxt.js/git/refs{/sha}","https://api.github.com/repos/nuxt/nuxt.js/git/trees{/sha}","https://api.github.com/repos/nuxt/nuxt.js/statuses/{sha}","https://api.github.com/repos/nuxt/nuxt.js/languages","https://api.github.com/repos/nuxt/nuxt.js/stargazers","https://api.github.com/repos/nuxt/nuxt.js/contributors","https://api.github.com/repos/nuxt/nuxt.js/subscribers","https://api.github.com/repos/nuxt/nuxt.js/subscription","https://api.github.com/repos/nuxt/nuxt.js/commits{/sha}","https://api.github.com/repos/nuxt/nuxt.js/git/commits{/sha}","https://api.github.com/repos/nuxt/nuxt.js/comments{/number}","https://api.github.com/repos/nuxt/nuxt.js/issues/comments{/number}","https://api.github.com/repos/nuxt/nuxt.js/contents/{+path}","https://api.github.com/repos/nuxt/nuxt.js/compare/{base}...{head}","https://api.github.com/repos/nuxt/nuxt.js/merges","https://api.github.com/repos/nuxt/nuxt.js/{archive_format}{/ref}","https://api.github.com/repos/nuxt/nuxt.js/downloads","https://api.github.com/repos/nuxt/nuxt.js/issues{/number}","https://api.github.com/repos/nuxt/nuxt.js/pulls{/number}","https://api.github.com/repos/nuxt/nuxt.js/milestones{/number}","https://api.github.com/repos/nuxt/nuxt.js/notifications{?since,all,participating}","https://api.github.com/repos/nuxt/nuxt.js/labels{/name}","https://api.github.com/repos/nuxt/nuxt.js/releases{/id}","https://api.github.com/repos/nuxt/nuxt.js/deployments","2016-10-26T11:18:47Z","2021-08-11T06:44:11Z","2021-08-11T08:22:35Z","git://github.com/nuxt/nuxt.js.git","git@github.com:nuxt/nuxt.js.git","https://github.com/nuxt/nuxt.js.git","https://github.com/nuxt/nuxt.js","https://nuxtjs.org",43460,37351,37351,"JavaScript",true,true,true,true,false,3053,,false,false,366,"{""key"":""other"",""name"":""Other"",""spdx_id"":""NOASSERTION"",""url"":null,""node_id"":""MDc6TGljZW5zZTA=""}",3053,366,37351,"dev","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""nuxt"",""id"":23360933,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjIzMzYwOTMz"",""avatar_url"":""https://avatars.githubusercontent.com/u/23360933?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/nuxt"",""html_url"":""https://github.com/nuxt"",""followers_url"":""https://api.github.com/users/nuxt/followers"",""following_url"":""https://api.github.com/users/nuxt/following{/other_user}"",""gists_url"":""https://api.github.com/users/nuxt/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/nuxt/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/nuxt/subscriptions"",""organizations_url"":""https://api.github.com/users/nuxt/orgs"",""repos_url"":""https://api.github.com/users/nuxt/repos"",""events_url"":""https://api.github.com/users/nuxt/events{/privacy}"",""received_events_url"":""https://api.github.com/users/nuxt/received_events"",""type"":""Organization"",""site_admin"":false}",3053,798
6093316,"DefinitelyTyped","TypeScript","146","MDEwOlJlcG9zaXRvcnk2MDkzMzE2","DefinitelyTyped/DefinitelyTyped",false,"{""login"":""DefinitelyTyped"",""id"":3637556,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjM2Mzc1NTY="",""avatar_url"":""https://avatars.githubusercontent.com/u/3637556?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/DefinitelyTyped"",""html_url"":""https://github.com/DefinitelyTyped"",""followers_url"":""https://api.github.com/users/DefinitelyTyped/followers"",""following_url"":""https://api.github.com/users/DefinitelyTyped/following{/other_user}"",""gists_url"":""https://api.github.com/users/DefinitelyTyped/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/DefinitelyTyped/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/DefinitelyTyped/subscriptions"",""organizations_url"":""https://api.github.com/users/DefinitelyTyped/orgs"",""repos_url"":""https://api.github.com/users/DefinitelyTyped/repos"",""events_url"":""https://api.github.com/users/DefinitelyTyped/events{/privacy}"",""received_events_url"":""https://api.github.com/users/DefinitelyTyped/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/DefinitelyTyped/DefinitelyTyped","The repository for high quality TypeScript type definitions.",false,"https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/forks","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/keys{/key_id}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/collaborators{/collaborator}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/teams","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/hooks","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/issues/events{/number}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/events","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/assignees{/user}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/branches{/branch}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/tags","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/git/blobs{/sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/git/tags{/sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/git/refs{/sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/git/trees{/sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/statuses/{sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/languages","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/stargazers","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/contributors","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/subscribers","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/subscription","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/commits{/sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/git/commits{/sha}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/comments{/number}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/issues/comments{/number}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/contents/{+path}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/compare/{base}...{head}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/merges","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/{archive_format}{/ref}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/downloads","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/issues{/number}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/pulls{/number}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/milestones{/number}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/notifications{?since,all,participating}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/labels{/name}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/releases{/id}","https://api.github.com/repos/DefinitelyTyped/DefinitelyTyped/deployments","2012-10-05T16:39:45Z","2021-08-11T08:30:45Z","2021-08-11T08:38:09Z","git://github.com/DefinitelyTyped/DefinitelyTyped.git","git@github.com:DefinitelyTyped/DefinitelyTyped.git","https://github.com/DefinitelyTyped/DefinitelyTyped.git","https://github.com/DefinitelyTyped/DefinitelyTyped","",724532,35151,35151,"TypeScript",true,true,true,false,false,25371,,false,false,737,"{""key"":""other"",""name"":""Other"",""spdx_id"":""NOASSERTION"",""url"":null,""node_id"":""MDc6TGljZW5zZTA=""}",25371,737,35151,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""DefinitelyTyped"",""id"":3637556,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjM2Mzc1NTY="",""avatar_url"":""https://avatars.githubusercontent.com/u/3637556?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/DefinitelyTyped"",""html_url"":""https://github.com/DefinitelyTyped"",""followers_url"":""https://api.github.com/users/DefinitelyTyped/followers"",""following_url"":""https://api.github.com/users/DefinitelyTyped/following{/other_user}"",""gists_url"":""https://api.github.com/users/DefinitelyTyped/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/DefinitelyTyped/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/DefinitelyTyped/subscriptions"",""organizations_url"":""https://api.github.com/users/DefinitelyTyped/orgs"",""repos_url"":""https://api.github.com/users/DefinitelyTyped/repos"",""events_url"":""https://api.github.com/users/DefinitelyTyped/events{/privacy}"",""received_events_url"":""https://api.github.com/users/DefinitelyTyped/received_events"",""type"":""Organization"",""site_admin"":false}",25371,669
133251103,"dive","Go","216","MDEwOlJlcG9zaXRvcnkxMzMyNTExMDM=","wagoodman/dive",false,"{""login"":""wagoodman"",""id"":590471,""node_id"":""MDQ6VXNlcjU5MDQ3MQ=="",""avatar_url"":""https://avatars.githubusercontent.com/u/590471?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/wagoodman"",""html_url"":""https://github.com/wagoodman"",""followers_url"":""https://api.github.com/users/wagoodman/followers"",""following_url"":""https://api.github.com/users/wagoodman/following{/other_user}"",""gists_url"":""https://api.github.com/users/wagoodman/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/wagoodman/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/wagoodman/subscriptions"",""organizations_url"":""https://api.github.com/users/wagoodman/orgs"",""repos_url"":""https://api.github.com/users/wagoodman/repos"",""events_url"":""https://api.github.com/users/wagoodman/events{/privacy}"",""received_events_url"":""https://api.github.com/users/wagoodman/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/wagoodman/dive","A tool for exploring each layer in a docker image",false,"https://api.github.com/repos/wagoodman/dive","https://api.github.com/repos/wagoodman/dive/forks","https://api.github.com/repos/wagoodman/dive/keys{/key_id}","https://api.github.com/repos/wagoodman/dive/collaborators{/collaborator}","https://api.github.com/repos/wagoodman/dive/teams","https://api.github.com/repos/wagoodman/dive/hooks","https://api.github.com/repos/wagoodman/dive/issues/events{/number}","https://api.github.com/repos/wagoodman/dive/events","https://api.github.com/repos/wagoodman/dive/assignees{/user}","https://api.github.com/repos/wagoodman/dive/branches{/branch}","https://api.github.com/repos/wagoodman/dive/tags","https://api.github.com/repos/wagoodman/dive/git/blobs{/sha}","https://api.github.com/repos/wagoodman/dive/git/tags{/sha}","https://api.github.com/repos/wagoodman/dive/git/refs{/sha}","https://api.github.com/repos/wagoodman/dive/git/trees{/sha}","https://api.github.com/repos/wagoodman/dive/statuses/{sha}","https://api.github.com/repos/wagoodman/dive/languages","https://api.github.com/repos/wagoodman/dive/stargazers","https://api.github.com/repos/wagoodman/dive/contributors","https://api.github.com/repos/wagoodman/dive/subscribers","https://api.github.com/repos/wagoodman/dive/subscription","https://api.github.com/repos/wagoodman/dive/commits{/sha}","https://api.github.com/repos/wagoodman/dive/git/commits{/sha}","https://api.github.com/repos/wagoodman/dive/comments{/number}","https://api.github.com/repos/wagoodman/dive/issues/comments{/number}","https://api.github.com/repos/wagoodman/dive/contents/{+path}","https://api.github.com/repos/wagoodman/dive/compare/{base}...{head}","https://api.github.com/repos/wagoodman/dive/merges","https://api.github.com/repos/wagoodman/dive/{archive_format}{/ref}","https://api.github.com/repos/wagoodman/dive/downloads","https://api.github.com/repos/wagoodman/dive/issues{/number}","https://api.github.com/repos/wagoodman/dive/pulls{/number}","https://api.github.com/repos/wagoodman/dive/milestones{/number}","https://api.github.com/repos/wagoodman/dive/notifications{?since,all,participating}","https://api.github.com/repos/wagoodman/dive/labels{/name}","https://api.github.com/repos/wagoodman/dive/releases{/id}","https://api.github.com/repos/wagoodman/dive/deployments","2018-05-13T15:44:01Z","2021-08-11T05:28:16Z","2021-07-02T14:26:05Z","git://github.com/wagoodman/dive.git","git@github.com:wagoodman/dive.git","https://github.com/wagoodman/dive.git","https://github.com/wagoodman/dive","",4492,27085,27085,"Go",true,true,true,false,false,1030,,false,false,95,"{""key"":""mit"",""name"":""MIT License"",""spdx_id"":""MIT"",""url"":""https://api.github.com/licenses/mit"",""node_id"":""MDc6TGljZW5zZTEz""}",1030,95,27085,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",,1030,340
212613049,"cli","Go","3064","MDEwOlJlcG9zaXRvcnkyMTI2MTMwNDk=","cli/cli",false,"{""login"":""cli"",""id"":59704711,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjU5NzA0NzEx"",""avatar_url"":""https://avatars.githubusercontent.com/u/59704711?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/cli"",""html_url"":""https://github.com/cli"",""followers_url"":""https://api.github.com/users/cli/followers"",""following_url"":""https://api.github.com/users/cli/following{/other_user}"",""gists_url"":""https://api.github.com/users/cli/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/cli/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/cli/subscriptions"",""organizations_url"":""https://api.github.com/users/cli/orgs"",""repos_url"":""https://api.github.com/users/cli/repos"",""events_url"":""https://api.github.com/users/cli/events{/privacy}"",""received_events_url"":""https://api.github.com/users/cli/received_events"",""type"":""Organization"",""site_admin"":false}","https://github.com/cli/cli","GitHub’s official command line tool",false,"https://api.github.com/repos/cli/cli","https://api.github.com/repos/cli/cli/forks","https://api.github.com/repos/cli/cli/keys{/key_id}","https://api.github.com/repos/cli/cli/collaborators{/collaborator}","https://api.github.com/repos/cli/cli/teams","https://api.github.com/repos/cli/cli/hooks","https://api.github.com/repos/cli/cli/issues/events{/number}","https://api.github.com/repos/cli/cli/events","https://api.github.com/repos/cli/cli/assignees{/user}","https://api.github.com/repos/cli/cli/branches{/branch}","https://api.github.com/repos/cli/cli/tags","https://api.github.com/repos/cli/cli/git/blobs{/sha}","https://api.github.com/repos/cli/cli/git/tags{/sha}","https://api.github.com/repos/cli/cli/git/refs{/sha}","https://api.github.com/repos/cli/cli/git/trees{/sha}","https://api.github.com/repos/cli/cli/statuses/{sha}","https://api.github.com/repos/cli/cli/languages","https://api.github.com/repos/cli/cli/stargazers","https://api.github.com/repos/cli/cli/contributors","https://api.github.com/repos/cli/cli/subscribers","https://api.github.com/repos/cli/cli/subscription","https://api.github.com/repos/cli/cli/commits{/sha}","https://api.github.com/repos/cli/cli/git/commits{/sha}","https://api.github.com/repos/cli/cli/comments{/number}","https://api.github.com/repos/cli/cli/issues/comments{/number}","https://api.github.com/repos/cli/cli/contents/{+path}","https://api.github.com/repos/cli/cli/compare/{base}...{head}","https://api.github.com/repos/cli/cli/merges","https://api.github.com/repos/cli/cli/{archive_format}{/ref}","https://api.github.com/repos/cli/cli/downloads","https://api.github.com/repos/cli/cli/issues{/number}","https://api.github.com/repos/cli/cli/pulls{/number}","https://api.github.com/repos/cli/cli/milestones{/number}","https://api.github.com/repos/cli/cli/notifications{?since,all,participating}","https://api.github.com/repos/cli/cli/labels{/name}","https://api.github.com/repos/cli/cli/releases{/id}","https://api.github.com/repos/cli/cli/deployments","2019-10-03T15:24:53Z","2021-08-11T06:08:27Z","2021-08-11T05:59:46Z","git://github.com/cli/cli.git","git@github.com:cli/cli.git","https://github.com/cli/cli.git","https://github.com/cli/cli","https://cli.github.com",22188,24286,24286,"Go",true,true,true,false,false,2602,,false,false,378,"{""key"":""mit"",""name"":""MIT License"",""spdx_id"":""MIT"",""url"":""https://api.github.com/licenses/mit"",""node_id"":""MDc6TGljZW5zZTEz""}",2602,378,24286,"trunk","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","","{""login"":""cli"",""id"":59704711,""node_id"":""MDEyOk9yZ2FuaXphdGlvbjU5NzA0NzEx"",""avatar_url"":""https://avatars.githubusercontent.com/u/59704711?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/cli"",""html_url"":""https://github.com/cli"",""followers_url"":""https://api.github.com/users/cli/followers"",""following_url"":""https://api.github.com/users/cli/following{/other_user}"",""gists_url"":""https://api.github.com/users/cli/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/cli/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/cli/subscriptions"",""organizations_url"":""https://api.github.com/users/cli/orgs"",""repos_url"":""https://api.github.com/users/cli/repos"",""events_url"":""https://api.github.com/users/cli/events{/privacy}"",""received_events_url"":""https://api.github.com/users/cli/received_events"",""type"":""Organization"",""site_admin"":false}",2602,594
"39840932","google/googletest","C++","486",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"13753636","jhipster/generator-jhipster","JavaScript","68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"201454051","Awesome-HarmonyOS/HarmonyOS","C","204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"179164257","libra/libra","Rust","36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"25050844","Carthage/Carthage","Swift","34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
