id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
1181927,bitcoin,bitcoin/bitcoin,C++,13,Bitcoin Core integration/staging tree,35636,71274,https://avatars.githubusercontent.com/u/528860?v=4
15634981,godot,godotengine/godot,C++,21,Godot Engine – Multi-platform 2D and 3D game engine,13650,64113,https://avatars.githubusercontent.com/u/6318500?v=4
67702184,Magisk,topjohnwu/Magisk,C++,31,The Magic Mask for Android,9892,37891,https://avatars.githubusercontent.com/u/7337301?v=4
1116542,aria2,aria2/aria2,C++,7,"aria2 is a lightweight multi-protocol & multi-source, cross platform download utility operated in command-line. It supports HTTP/HTTPS, FTP, SFTP, BitTorrent and Metalink.",3325,31300,https://avatars.githubusercontent.com/u/13545224?v=4
259463685,carbon-lang,carbon-language/carbon-lang,C++,33,"Carbon Language's main repository: documents, design, implementation, and related tools. (NOTE: Carbon Language is experimental; see README)",1433,31125,https://avatars.githubusercontent.com/u/63681715?v=4
74660642,taichi,taichi-dev/taichi,C++,11,Productive & portable high-performance programming in Python.,2240,23735,https://avatars.githubusercontent.com/u/33354891?v=4
23129458,aseprite,aseprite/aseprite,C++,12,"Animated sprite editor & pixel art tool (Windows, macOS, Linux)",2387,23147,https://avatars.githubusercontent.com/u/3853896?v=4
3351871,qBittorrent,qbittorrent/qBittorrent,C++,24,qBittorrent BitTorrent client,3529,21867,https://avatars.githubusercontent.com/u/2131270?v=4
1217614,xbmc,xbmc/xbmc,C++,4,"Kodi is an award-winning free and open source home theater/media center software and entertainment hub for digital media. With its beautiful interface and powerful skinning engine, it's available for Android, BSD, Linux, macOS, iOS, tvOS and Windows.",6212,16229,https://avatars.githubusercontent.com/u/199122?v=4
54360307,uWebSockets,uNetworking/uWebSockets,C++,6,"Simple, secure & standards compliant web server for the most demanding of applications",1727,15765,https://avatars.githubusercontent.com/u/28876608?v=4
5736080,FreeCAD,FreeCAD/FreeCAD,C++,12,"This is the official source code of FreeCAD, a free and opensource multiplatform 3D parametric modeler.",3412,15073,https://avatars.githubusercontent.com/u/2306237?v=4
106558568,dxvk,doitsujin/dxvk,C++,9,"Vulkan-based implementation of D3D9, D3D10 and D3D11 for Linux / Wine",691,10650,https://avatars.githubusercontent.com/u/25567304?u=e753c1eafb0e81504b6ab74883303565cdfa66b2&v=4
64987779,MyTinySTL,Alinshans/MyTinySTL,C++,7,Achieve a tiny STL in C++11,2984,9561,https://avatars.githubusercontent.com/u/20122802?u=bb9f1e515310d7a18c6327a9e255f156bfe013d7&v=4
20976138,Stockfish,official-stockfish/Stockfish,C++,6,A free and strong UCI chess engine,2063,9365,https://avatars.githubusercontent.com/u/7926882?v=4
15379620,pcsx2,PCSX2/pcsx2,C++,9,PCSX2 - The Playstation 2 Emulator,1541,9339,https://avatars.githubusercontent.com/u/6278711?v=4
19866730,citra,citra-emu/citra,C++,3,A Nintendo 3DS Emulator,1694,9294,https://avatars.githubusercontent.com/u/7605670?v=4
6486826,ppsspp,hrydgard/ppsspp,C++,8,"A PSP emulator for Android, Windows, Mac and Linux, written in C++. Want to contribute? Join us on Discord at https://discord.gg/5NJB6dD or just send pull requests / issues. For discussion use the forums at forums.ppsspp.org.",2049,9247,https://avatars.githubusercontent.com/u/130929?u=3f6a75a1ef554e8faac09efa30c4d8f0c826a231&v=4
3386088,nix,NixOS/nix,C++,3,"Nix, the purely functional package manager",1217,8950,https://avatars.githubusercontent.com/u/487568?v=4
12756992,opencv_contrib,opencv/opencv_contrib,C++,2,Repository for OpenCV's extra modules,5664,8661,https://avatars.githubusercontent.com/u/5009934?v=4
1204412,TrinityCore,TrinityCore/TrinityCore,C++,3,"TrinityCore Open Source MMO Framework (master = 10.1.7.51261, 3.3.5 = 3.3.5a.12340)",5792,8474,https://avatars.githubusercontent.com/u/539602?v=4
438803890,Sunshine,LizardByte/Sunshine,C++,17,Self-hosted game stream host for Moonlight.,322,6587,https://avatars.githubusercontent.com/u/84790584?v=4
488177011,nekoray,MatsuriDayo/nekoray,C++,16,Qt based cross-platform GUI proxy configuration manager (backend: v2ray / sing-box),359,3954,https://avatars.githubusercontent.com/u/95122236?v=4
73627890,modorganizer,ModOrganizer2/modorganizer,C++,9,Mod manager for various PC games. Discord Server: https://discord.gg/ewUVAqyrQX if you would like to be more involved                                                           ,140,1580,https://avatars.githubusercontent.com/u/37225415?v=4
46297649,Trilinos,trilinos/Trilinos,C++,13,Primary repository for the Trilinos Project,526,1012,https://avatars.githubusercontent.com/u/8566498?v=4
654122609,lmdeploy,InternLM/lmdeploy,C++,20,"LMDeploy is a toolkit for compressing, deploying, and serving LLMs.",77,853,https://avatars.githubusercontent.com/u/135356492?v=4
