id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
1357796,emscripten,emscripten-core/emscripten,C,5,Emscripten: An LLVM-to-WebAssembly Compiler,3084,23786,https://avatars.githubusercontent.com/u/46011144?v=4
37912398,nginx,nginx/nginx,C,10,"An official read-only mirror of http://hg.nginx.org/nginx/ which is updated hourly. Pull requests on GitHub cannot be accepted and will be automatically closed. The proper way to submit changes to nginx is via the nginx development mailing list, see http://nginx.org/en/docs/contributing_changes.html",6318,18478,https://avatars.githubusercontent.com/u/1412239?v=4
15337142,micropython,micropython/micropython,C,8,MicroPython - a lean and efficient Python implementation for microcontrollers and constrained systems,6478,16630,https://avatars.githubusercontent.com/u/6298560?v=4
927442,postgres,postgres/postgres,C,7,"Mirror of the official PostgreSQL GIT repository. Note that this is just a *mirror* - we don't work with pull requests on github. To contribute, please see https://wiki.postgresql.org/wiki/Submitting_a_Patch",3904,12409,https://avatars.githubusercontent.com/u/177543?v=4
1856976,libevent,libevent/libevent,C,7,Event notification library,3237,9836,https://avatars.githubusercontent.com/u/833750?v=4
54280778,cJSON,DaveGamble/cJSON,C,5,Ultralightweight JSON parser in ANSI C,2937,8843,https://avatars.githubusercontent.com/u/118247?v=4
18106269,lz4,lz4/lz4,C,8,Extremely Fast Compression algorithm,1252,8297,https://avatars.githubusercontent.com/u/11667224?v=4
59771425,zephyr,zephyrproject-rtos/zephyr,C,7,"Primary Git Repository for the Zephyr Project. Zephyr is a new generation, scalable, optimized, secure RTOS for multiple hardware architectures.",4852,7763,https://avatars.githubusercontent.com/u/19595895?v=4
22711503,gcc,gcc-mirror/gcc,C,7,,4068,7709,https://avatars.githubusercontent.com/u/8382043?v=4
146397768,libhv,ithewei/libhv,C,5,🔥 比libevent、libuv更易用的网络库。A c/c++ network library for developing TCP/UDP/SSL/HTTP/WebSocket/MQTT client/server.,989,5478,https://avatars.githubusercontent.com/u/26049660?u=2252b64651629ba953139d461c0fd4658ed1706e&v=4
327491895,HoloCubic,peng-zhihui/HoloCubic,C,7,带网络功能的伪全息透明显示桌面站,1085,5246,https://avatars.githubusercontent.com/u/12994887?u=6bfec84cb512892557cfed7fd7c52b0b0f41f95b&v=4
849692,ZipArchive,ZipArchive/ZipArchive,C,1,"ZipArchive is a simple utility class for zipping and unzipping files on iOS, macOS and tvOS.",1279,5233,https://avatars.githubusercontent.com/u/11828824?v=4
58132544,RediSearch,RediSearch/RediSearch,C,6,"A query and indexing engine for Redis, providing secondary indexing, full-text search, and aggregations. ",449,4391,https://avatars.githubusercontent.com/u/46899501?v=4
51275984,Luma3DS,LumaTeam/Luma3DS,C,6,"Noob-proof (N)3DS ""Custom Firmware""",531,4281,https://avatars.githubusercontent.com/u/65085206?v=4
8046269,libwebsockets,warmcat/libwebsockets,C,3,canonical libwebsockets.org networking library,1379,3855,https://avatars.githubusercontent.com/u/1497695?v=4
452327893,OpenMower,ClemensElflein/OpenMower,C,94,"Let's upgrade cheap off-the-shelf robotic mowers to modern, smart RTK GPS based lawn mowing robots!",156,3784,https://avatars.githubusercontent.com/u/2864655?u=2591ac55224d26b785305baa47b3b89c5dab7a21&v=4
128791889,haproxy,haproxy/haproxy,C,2,HAProxy Load Balancer's development branch (mirror of git.haproxy.org),680,3700,https://avatars.githubusercontent.com/u/38220289?v=4
34807561,nanopb,nanopb/nanopb,C,2,Protocol Buffers with small code size,743,3555,https://avatars.githubusercontent.com/u/12173937?v=4
359952601,pgvector,pgvector/pgvector,C,21,Open-source vector similarity search for Postgres,122,3449,https://avatars.githubusercontent.com/u/98363230?v=4
440436833,dperf,baidu/dperf,C,32,dperf is a DPDK based 100Gbps network performance and load testing software.,302,2837,https://avatars.githubusercontent.com/u/13245940?v=4
3219804,libarchive,libarchive/libarchive,C,100,Multi-format archive and compression library,661,2189,https://avatars.githubusercontent.com/u/1354741?v=4
191266671,go-algorand,algorand/go-algorand,C,0,Algorand's official implementation in Go. ,399,1242,https://avatars.githubusercontent.com/u/23182699?v=4
616222670,NerdMiner_v2,BitMaker-hub/NerdMiner_v2,C,7,Improved version of first ESP32 NerdMiner,23,206,https://avatars.githubusercontent.com/u/105243563?u=e4a7a4b8e143fe25d2da1f8355c9207bab931d4f&v=4
610444613,doom-teletext,lukneu/doom-teletext,C,27,Play DOOM in teletext,1,100,https://avatars.githubusercontent.com/u/4464181?v=4
562288068,simple_shell,Lordwill1/simple_shell,C,0,0x16. C - Simple Shell,34,20,https://avatars.githubusercontent.com/u/105258746?u=3d6bd11bcb56fca96d7f494c55c9cdf168b85ed1&v=4
