id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
49609581,PowerShell,PowerShell/PowerShell,C#,182,PowerShell for every system!,4554,29190,https://avatars.githubusercontent.com/u/11524380?v=4
17620347,aspnetcore,dotnet/aspnetcore,C#,42,"ASP.NET Core is a cross-platform .NET framework for building modern cloud-based web applications on Windows, Mac, or Linux.",6724,25580,https://avatars.githubusercontent.com/u/9141961?v=4
64713769,ScreenToGif,NickeManarin/ScreenToGif,C#,13,"🎬 ScreenToGif allows you to record a selected area of your screen, edit and save it as a gif or video.",1650,15150,https://avatars.githubusercontent.com/u/14798947?u=3b8eb996aeb9fe617c733a21fd8e067f2c2fcb4f&v=4
29078997,roslyn,dotnet/roslyn,C#,7,The Roslyn .NET compiler provides C# and Visual Basic languages with rich code analysis APIs.,3391,14796,https://avatars.githubusercontent.com/u/9141961?v=4
1613345,Dapper,DapperLib/Dapper,C#,8,Dapper - a simple object mapper for .Net,3394,14004,https://avatars.githubusercontent.com/u/83077457?v=4
14964475,Avalonia,AvaloniaUI/Avalonia,C#,11,A cross platform XAML framework for .NET,1070,11803,https://avatars.githubusercontent.com/u/14075148?v=4
791611,mono,mono/mono,C#,0,"Mono open source ECMA CLI, C# and .NET implementation.",3583,9436,https://avatars.githubusercontent.com/u/53395?v=4
210716005,runtime,dotnet/runtime,C#,13,".NET is a cross-platform runtime for cloud, mobile, desktop, and IoT apps.",2275,6786,https://avatars.githubusercontent.com/u/9141961?v=4
743436,ET,egametang/ET,C#,6,Unity3D Client And C# Server Framework,1792,4706,https://avatars.githubusercontent.com/u/315758?v=4
19216825,xamarin-forms-samples,xamarin/xamarin-forms-samples,C#,1,Sample apps built using the Xamarin.Forms framework,6573,3929,https://avatars.githubusercontent.com/u/790012?v=4
286490065,open-project-1,UnityTechnologies/open-project-1,C#,2,Unity Open Project #1: Chop Chop,1422,3927,https://avatars.githubusercontent.com/u/13039680?v=4
778828,MassTransit,MassTransit/MassTransit,C#,3,Distributed Application Framework for .NET,1174,3789,https://avatars.githubusercontent.com/u/317796?v=4
321682465,SteamTools,SteamTools-Team/SteamTools,C#,32,  🛠「Steam++」是一个包含多种Steam工具功能的工具箱。,221,3373,https://avatars.githubusercontent.com/u/79355691?v=4
2928944,azure-sdk-for-net,Azure/azure-sdk-for-net,C#,4,This repository is for active development of the Azure SDK for .NET. For consumers of the SDK we recommend visiting our public developer docs at https://docs.microsoft.com/en-us/dotnet/azure/ or our versioned developer docs at https://azure.github.io/azure-sdk-for-net. ,2888,2852,https://avatars.githubusercontent.com/u/6844498?v=4
159548561,grpc-dotnet,grpc/grpc-dotnet,C#,1,gRPC for .NET,497,2700,https://avatars.githubusercontent.com/u/7802525?v=4
66709088,ClosedXML,ClosedXML/ClosedXML,C#,2,"ClosedXML is a .NET library for reading, manipulating and writing Excel 2007+ (.xlsx, .xlsm) files. It aims to provide an intuitive and user-friendly interface to dealing with the underlying OpenXML API.",556,2614,https://avatars.githubusercontent.com/u/21276615?v=4
187499284,UniTask,Cysharp/UniTask,C#,5,Provides an efficient allocation free async/await integration for Unity.,211,2173,https://avatars.githubusercontent.com/u/44487420?v=4
47288921,EntityFramework-Plus,zzzprojects/EntityFramework-Plus,C#,1,"Entity Framework Plus extends your DbContext with must-haves features: Include Filter, Auditing, Caching, Query Future, Batch Delete, Batch Update, and more",281,1762,https://avatars.githubusercontent.com/u/11062426?v=4
77180761,XamarinCommunityToolkit,xamarin/XamarinCommunityToolkit,C#,1,"The Xamarin Community Toolkit is a collection of Animations, Behaviors, Converters, and Effects for mobile development with Xamarin.Forms. It simplifies and demonstrates common developer tasks building iOS, Android, and UWP apps with Xamarin.Forms.",341,1364,https://avatars.githubusercontent.com/u/790012?v=4
39718308,reko,uxmal/reko,C#,37,Reko is a binary decompiler.,150,1092,https://avatars.githubusercontent.com/u/10154465?v=4
131145697,cognitive-services-speech-sdk,Azure-Samples/cognitive-services-speech-sdk,C#,2,Sample code for the Microsoft Cognitive Services Speech SDK,940,786,https://avatars.githubusercontent.com/u/1844662?v=4
298347380,Unity-Robotics-Hub,Unity-Technologies/Unity-Robotics-Hub,C#,3,"Central repository for tools, tutorials, resources, and documentation for robotics simulation in Unity.",131,677,https://avatars.githubusercontent.com/u/426196?v=4
337897094,LiveCharts2,beto-rodriguez/LiveCharts2,C#,6,"Simple, flexible, interactive & powerful charts, maps and gauges for .Net, LiveCharts2 can now practically run everywhere WPF, WinForms, Xamarin, Avalonia, WinUI, UWP.",70,572,https://avatars.githubusercontent.com/u/10853349?u=93ebdf9639d884c35baea4f01751ecc7041e0e23&v=4
173170791,SqlClient,dotnet/SqlClient,C#,0,Microsoft.Data.SqlClient provides database connectivity to SQL Server for .NET applications.,119,451,https://avatars.githubusercontent.com/u/9141961?v=4
156260788,azure-cosmos-dotnet-v3,Azure/azure-cosmos-dotnet-v3,C#,0,.NET SDK for Azure Cosmos DB for the core SQL API,262,413,https://avatars.githubusercontent.com/u/6844498?v=4
