"id","name","lang","new stars","node_id","full_name","private","owner","html_url","description","fork","url","forks_url","keys_url","collaborators_url","teams_url","hooks_url","issue_events_url","events_url","assignees_url","branches_url","tags_url","blobs_url","git_tags_url","git_refs_url","trees_url","statuses_url","languages_url","stargazers_url","contributors_url","subscribers_url","subscription_url","commits_url","git_commits_url","comments_url","issue_comment_url","contents_url","compare_url","merges_url","archive_url","downloads_url","issues_url","pulls_url","milestones_url","notifications_url","labels_url","releases_url","deployments_url","created_at","updated_at","pushed_at","git_url","ssh_url","clone_url","svn_url","homepage","size","stargazers_count","watchers_count","language","has_issues","has_projects","has_downloads","has_wiki","has_pages","forks_count","mirror_url","archived","disabled","open_issues_count","license","forks","open_issues","watchers","default_branch","permissions","temp_clone_token","network_count","subscribers_count"
60493101,"coding-interview-university","","345","MDEwOlJlcG9zaXRvcnk2MDQ5MzEwMQ==","jwasham/coding-interview-university",false,"{""login"":""jwasham"",""id"":3771963,""node_id"":""MDQ6VXNlcjM3NzE5NjM="",""avatar_url"":""https://avatars.githubusercontent.com/u/3771963?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/jwasham"",""html_url"":""https://github.com/jwasham"",""followers_url"":""https://api.github.com/users/jwasham/followers"",""following_url"":""https://api.github.com/users/jwasham/following{/other_user}"",""gists_url"":""https://api.github.com/users/jwasham/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/jwasham/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/jwasham/subscriptions"",""organizations_url"":""https://api.github.com/users/jwasham/orgs"",""repos_url"":""https://api.github.com/users/jwasham/repos"",""events_url"":""https://api.github.com/users/jwasham/events{/privacy}"",""received_events_url"":""https://api.github.com/users/jwasham/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/jwasham/coding-interview-university","A complete computer science study plan to become a software engineer.",false,"https://api.github.com/repos/jwasham/coding-interview-university","https://api.github.com/repos/jwasham/coding-interview-university/forks","https://api.github.com/repos/jwasham/coding-interview-university/keys{/key_id}","https://api.github.com/repos/jwasham/coding-interview-university/collaborators{/collaborator}","https://api.github.com/repos/jwasham/coding-interview-university/teams","https://api.github.com/repos/jwasham/coding-interview-university/hooks","https://api.github.com/repos/jwasham/coding-interview-university/issues/events{/number}","https://api.github.com/repos/jwasham/coding-interview-university/events","https://api.github.com/repos/jwasham/coding-interview-university/assignees{/user}","https://api.github.com/repos/jwasham/coding-interview-university/branches{/branch}","https://api.github.com/repos/jwasham/coding-interview-university/tags","https://api.github.com/repos/jwasham/coding-interview-university/git/blobs{/sha}","https://api.github.com/repos/jwasham/coding-interview-university/git/tags{/sha}","https://api.github.com/repos/jwasham/coding-interview-university/git/refs{/sha}","https://api.github.com/repos/jwasham/coding-interview-university/git/trees{/sha}","https://api.github.com/repos/jwasham/coding-interview-university/statuses/{sha}","https://api.github.com/repos/jwasham/coding-interview-university/languages","https://api.github.com/repos/jwasham/coding-interview-university/stargazers","https://api.github.com/repos/jwasham/coding-interview-university/contributors","https://api.github.com/repos/jwasham/coding-interview-university/subscribers","https://api.github.com/repos/jwasham/coding-interview-university/subscription","https://api.github.com/repos/jwasham/coding-interview-university/commits{/sha}","https://api.github.com/repos/jwasham/coding-interview-university/git/commits{/sha}","https://api.github.com/repos/jwasham/coding-interview-university/comments{/number}","https://api.github.com/repos/jwasham/coding-interview-university/issues/comments{/number}","https://api.github.com/repos/jwasham/coding-interview-university/contents/{+path}","https://api.github.com/repos/jwasham/coding-interview-university/compare/{base}...{head}","https://api.github.com/repos/jwasham/coding-interview-university/merges","https://api.github.com/repos/jwasham/coding-interview-university/{archive_format}{/ref}","https://api.github.com/repos/jwasham/coding-interview-university/downloads","https://api.github.com/repos/jwasham/coding-interview-university/issues{/number}","https://api.github.com/repos/jwasham/coding-interview-university/pulls{/number}","https://api.github.com/repos/jwasham/coding-interview-university/milestones{/number}","https://api.github.com/repos/jwasham/coding-interview-university/notifications{?since,all,participating}","https://api.github.com/repos/jwasham/coding-interview-university/labels{/name}","https://api.github.com/repos/jwasham/coding-interview-university/releases{/id}","https://api.github.com/repos/jwasham/coding-interview-university/deployments","2016-06-06T02:34:12Z","2021-08-11T08:45:04Z","2021-08-11T00:31:30Z","git://github.com/jwasham/coding-interview-university.git","git@github.com:jwasham/coding-interview-university.git","https://github.com/jwasham/coding-interview-university.git","https://github.com/jwasham/coding-interview-university","",15213,189420,189420,,true,false,true,false,false,50890,,false,false,41,"{""key"":""cc-by-sa-4.0"",""name"":""Creative Commons Attribution Share Alike 4.0 International"",""spdx_id"":""CC-BY-SA-4.0"",""url"":""https://api.github.com/licenses/cc-by-sa-4.0"",""node_id"":""MDc6TGljZW5zZTI2""}",50890,41,189420,"main","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",50890,8495
83222441,"system-design-primer","Python","378","MDEwOlJlcG9zaXRvcnk4MzIyMjQ0MQ==","donnemartin/system-design-primer",false,"{""login"":""donnemartin"",""id"":5458997,""node_id"":""MDQ6VXNlcjU0NTg5OTc="",""avatar_url"":""https://avatars.githubusercontent.com/u/5458997?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/donnemartin"",""html_url"":""https://github.com/donnemartin"",""followers_url"":""https://api.github.com/users/donnemartin/followers"",""following_url"":""https://api.github.com/users/donnemartin/following{/other_user}"",""gists_url"":""https://api.github.com/users/donnemartin/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/donnemartin/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/donnemartin/subscriptions"",""organizations_url"":""https://api.github.com/users/donnemartin/orgs"",""repos_url"":""https://api.github.com/users/donnemartin/repos"",""events_url"":""https://api.github.com/users/donnemartin/events{/privacy}"",""received_events_url"":""https://api.github.com/users/donnemartin/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/donnemartin/system-design-primer","Learn how to design large-scale systems. Prep for the system design interview.  Includes Anki flashcards.",false,"https://api.github.com/repos/donnemartin/system-design-primer","https://api.github.com/repos/donnemartin/system-design-primer/forks","https://api.github.com/repos/donnemartin/system-design-primer/keys{/key_id}","https://api.github.com/repos/donnemartin/system-design-primer/collaborators{/collaborator}","https://api.github.com/repos/donnemartin/system-design-primer/teams","https://api.github.com/repos/donnemartin/system-design-primer/hooks","https://api.github.com/repos/donnemartin/system-design-primer/issues/events{/number}","https://api.github.com/repos/donnemartin/system-design-primer/events","https://api.github.com/repos/donnemartin/system-design-primer/assignees{/user}","https://api.github.com/repos/donnemartin/system-design-primer/branches{/branch}","https://api.github.com/repos/donnemartin/system-design-primer/tags","https://api.github.com/repos/donnemartin/system-design-primer/git/blobs{/sha}","https://api.github.com/repos/donnemartin/system-design-primer/git/tags{/sha}","https://api.github.com/repos/donnemartin/system-design-primer/git/refs{/sha}","https://api.github.com/repos/donnemartin/system-design-primer/git/trees{/sha}","https://api.github.com/repos/donnemartin/system-design-primer/statuses/{sha}","https://api.github.com/repos/donnemartin/system-design-primer/languages","https://api.github.com/repos/donnemartin/system-design-primer/stargazers","https://api.github.com/repos/donnemartin/system-design-primer/contributors","https://api.github.com/repos/donnemartin/system-design-primer/subscribers","https://api.github.com/repos/donnemartin/system-design-primer/subscription","https://api.github.com/repos/donnemartin/system-design-primer/commits{/sha}","https://api.github.com/repos/donnemartin/system-design-primer/git/commits{/sha}","https://api.github.com/repos/donnemartin/system-design-primer/comments{/number}","https://api.github.com/repos/donnemartin/system-design-primer/issues/comments{/number}","https://api.github.com/repos/donnemartin/system-design-primer/contents/{+path}","https://api.github.com/repos/donnemartin/system-design-primer/compare/{base}...{head}","https://api.github.com/repos/donnemartin/system-design-primer/merges","https://api.github.com/repos/donnemartin/system-design-primer/{archive_format}{/ref}","https://api.github.com/repos/donnemartin/system-design-primer/downloads","https://api.github.com/repos/donnemartin/system-design-primer/issues{/number}","https://api.github.com/repos/donnemartin/system-design-primer/pulls{/number}","https://api.github.com/repos/donnemartin/system-design-primer/milestones{/number}","https://api.github.com/repos/donnemartin/system-design-primer/notifications{?since,all,participating}","https://api.github.com/repos/donnemartin/system-design-primer/labels{/name}","https://api.github.com/repos/donnemartin/system-design-primer/releases{/id}","https://api.github.com/repos/donnemartin/system-design-primer/deployments","2017-02-26T16:15:28Z","2021-08-11T08:43:51Z","2021-08-10T14:06:28Z","git://github.com/donnemartin/system-design-primer.git","git@github.com:donnemartin/system-design-primer.git","https://github.com/donnemartin/system-design-primer.git","https://github.com/donnemartin/system-design-primer","",11152,141039,141039,"Python",true,true,true,true,false,25936,,false,false,215,"{""key"":""other"",""name"":""Other"",""spdx_id"":""NOASSERTION"",""url"":null,""node_id"":""MDc6TGljZW5zZTA=""}",25936,215,141039,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",25936,5852
121395510,"CS-Notes","Java","68","MDEwOlJlcG9zaXRvcnkxMjEzOTU1MTA=","CyC2018/CS-Notes",false,"{""login"":""CyC2018"",""id"":36260787,""node_id"":""MDQ6VXNlcjM2MjYwNzg3"",""avatar_url"":""https://avatars.githubusercontent.com/u/36260787?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/CyC2018"",""html_url"":""https://github.com/CyC2018"",""followers_url"":""https://api.github.com/users/CyC2018/followers"",""following_url"":""https://api.github.com/users/CyC2018/following{/other_user}"",""gists_url"":""https://api.github.com/users/CyC2018/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/CyC2018/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/CyC2018/subscriptions"",""organizations_url"":""https://api.github.com/users/CyC2018/orgs"",""repos_url"":""https://api.github.com/users/CyC2018/repos"",""events_url"":""https://api.github.com/users/CyC2018/events{/privacy}"",""received_events_url"":""https://api.github.com/users/CyC2018/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/CyC2018/CS-Notes",":books: 技术面试必备基础知识、Leetcode、计算机操作系统、计算机网络、系统设计",false,"https://api.github.com/repos/CyC2018/CS-Notes","https://api.github.com/repos/CyC2018/CS-Notes/forks","https://api.github.com/repos/CyC2018/CS-Notes/keys{/key_id}","https://api.github.com/repos/CyC2018/CS-Notes/collaborators{/collaborator}","https://api.github.com/repos/CyC2018/CS-Notes/teams","https://api.github.com/repos/CyC2018/CS-Notes/hooks","https://api.github.com/repos/CyC2018/CS-Notes/issues/events{/number}","https://api.github.com/repos/CyC2018/CS-Notes/events","https://api.github.com/repos/CyC2018/CS-Notes/assignees{/user}","https://api.github.com/repos/CyC2018/CS-Notes/branches{/branch}","https://api.github.com/repos/CyC2018/CS-Notes/tags","https://api.github.com/repos/CyC2018/CS-Notes/git/blobs{/sha}","https://api.github.com/repos/CyC2018/CS-Notes/git/tags{/sha}","https://api.github.com/repos/CyC2018/CS-Notes/git/refs{/sha}","https://api.github.com/repos/CyC2018/CS-Notes/git/trees{/sha}","https://api.github.com/repos/CyC2018/CS-Notes/statuses/{sha}","https://api.github.com/repos/CyC2018/CS-Notes/languages","https://api.github.com/repos/CyC2018/CS-Notes/stargazers","https://api.github.com/repos/CyC2018/CS-Notes/contributors","https://api.github.com/repos/CyC2018/CS-Notes/subscribers","https://api.github.com/repos/CyC2018/CS-Notes/subscription","https://api.github.com/repos/CyC2018/CS-Notes/commits{/sha}","https://api.github.com/repos/CyC2018/CS-Notes/git/commits{/sha}","https://api.github.com/repos/CyC2018/CS-Notes/comments{/number}","https://api.github.com/repos/CyC2018/CS-Notes/issues/comments{/number}","https://api.github.com/repos/CyC2018/CS-Notes/contents/{+path}","https://api.github.com/repos/CyC2018/CS-Notes/compare/{base}...{head}","https://api.github.com/repos/CyC2018/CS-Notes/merges","https://api.github.com/repos/CyC2018/CS-Notes/{archive_format}{/ref}","https://api.github.com/repos/CyC2018/CS-Notes/downloads","https://api.github.com/repos/CyC2018/CS-Notes/issues{/number}","https://api.github.com/repos/CyC2018/CS-Notes/pulls{/number}","https://api.github.com/repos/CyC2018/CS-Notes/milestones{/number}","https://api.github.com/repos/CyC2018/CS-Notes/notifications{?since,all,participating}","https://api.github.com/repos/CyC2018/CS-Notes/labels{/name}","https://api.github.com/repos/CyC2018/CS-Notes/releases{/id}","https://api.github.com/repos/CyC2018/CS-Notes/deployments","2018-02-13T14:56:24Z","2021-08-11T08:17:13Z","2021-08-08T09:33:15Z","git://github.com/CyC2018/CS-Notes.git","git@github.com:CyC2018/CS-Notes.git","https://github.com/CyC2018/CS-Notes.git","https://github.com/CyC2018/CS-Notes","http://www.cyc2018.xyz",116190,136538,136538,"Java",true,true,true,true,true,43812,,false,false,109,,43812,109,136538,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",43812,5421
35955666,"the-art-of-command-line","","898","MDEwOlJlcG9zaXRvcnkzNTk1NTY2Ng==","jlevy/the-art-of-command-line",false,"{""login"":""jlevy"",""id"":2058167,""node_id"":""MDQ6VXNlcjIwNTgxNjc="",""avatar_url"":""https://avatars.githubusercontent.com/u/2058167?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/jlevy"",""html_url"":""https://github.com/jlevy"",""followers_url"":""https://api.github.com/users/jlevy/followers"",""following_url"":""https://api.github.com/users/jlevy/following{/other_user}"",""gists_url"":""https://api.github.com/users/jlevy/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/jlevy/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/jlevy/subscriptions"",""organizations_url"":""https://api.github.com/users/jlevy/orgs"",""repos_url"":""https://api.github.com/users/jlevy/repos"",""events_url"":""https://api.github.com/users/jlevy/events{/privacy}"",""received_events_url"":""https://api.github.com/users/jlevy/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/jlevy/the-art-of-command-line","Master the command line, in one page",false,"https://api.github.com/repos/jlevy/the-art-of-command-line","https://api.github.com/repos/jlevy/the-art-of-command-line/forks","https://api.github.com/repos/jlevy/the-art-of-command-line/keys{/key_id}","https://api.github.com/repos/jlevy/the-art-of-command-line/collaborators{/collaborator}","https://api.github.com/repos/jlevy/the-art-of-command-line/teams","https://api.github.com/repos/jlevy/the-art-of-command-line/hooks","https://api.github.com/repos/jlevy/the-art-of-command-line/issues/events{/number}","https://api.github.com/repos/jlevy/the-art-of-command-line/events","https://api.github.com/repos/jlevy/the-art-of-command-line/assignees{/user}","https://api.github.com/repos/jlevy/the-art-of-command-line/branches{/branch}","https://api.github.com/repos/jlevy/the-art-of-command-line/tags","https://api.github.com/repos/jlevy/the-art-of-command-line/git/blobs{/sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/git/tags{/sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/git/refs{/sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/git/trees{/sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/statuses/{sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/languages","https://api.github.com/repos/jlevy/the-art-of-command-line/stargazers","https://api.github.com/repos/jlevy/the-art-of-command-line/contributors","https://api.github.com/repos/jlevy/the-art-of-command-line/subscribers","https://api.github.com/repos/jlevy/the-art-of-command-line/subscription","https://api.github.com/repos/jlevy/the-art-of-command-line/commits{/sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/git/commits{/sha}","https://api.github.com/repos/jlevy/the-art-of-command-line/comments{/number}","https://api.github.com/repos/jlevy/the-art-of-command-line/issues/comments{/number}","https://api.github.com/repos/jlevy/the-art-of-command-line/contents/{+path}","https://api.github.com/repos/jlevy/the-art-of-command-line/compare/{base}...{head}","https://api.github.com/repos/jlevy/the-art-of-command-line/merges","https://api.github.com/repos/jlevy/the-art-of-command-line/{archive_format}{/ref}","https://api.github.com/repos/jlevy/the-art-of-command-line/downloads","https://api.github.com/repos/jlevy/the-art-of-command-line/issues{/number}","https://api.github.com/repos/jlevy/the-art-of-command-line/pulls{/number}","https://api.github.com/repos/jlevy/the-art-of-command-line/milestones{/number}","https://api.github.com/repos/jlevy/the-art-of-command-line/notifications{?since,all,participating}","https://api.github.com/repos/jlevy/the-art-of-command-line/labels{/name}","https://api.github.com/repos/jlevy/the-art-of-command-line/releases{/id}","https://api.github.com/repos/jlevy/the-art-of-command-line/deployments","2015-05-20T15:11:03Z","2021-08-11T08:29:39Z","2021-06-22T13:28:39Z","git://github.com/jlevy/the-art-of-command-line.git","git@github.com:jlevy/the-art-of-command-line.git","https://github.com/jlevy/the-art-of-command-line.git","https://github.com/jlevy/the-art-of-command-line","",2590,93502,93502,,true,true,true,false,false,10230,,false,false,194,,10230,194,93502,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",10230,2700
88464704,"vue-element-admin","Vue","15","MDEwOlJlcG9zaXRvcnk4ODQ2NDcwNA==","PanJiaChen/vue-element-admin",false,"{""login"":""PanJiaChen"",""id"":8121621,""node_id"":""MDQ6VXNlcjgxMjE2MjE="",""avatar_url"":""https://avatars.githubusercontent.com/u/8121621?v=4"",""gravatar_id"":"""",""url"":""https://api.github.com/users/PanJiaChen"",""html_url"":""https://github.com/PanJiaChen"",""followers_url"":""https://api.github.com/users/PanJiaChen/followers"",""following_url"":""https://api.github.com/users/PanJiaChen/following{/other_user}"",""gists_url"":""https://api.github.com/users/PanJiaChen/gists{/gist_id}"",""starred_url"":""https://api.github.com/users/PanJiaChen/starred{/owner}{/repo}"",""subscriptions_url"":""https://api.github.com/users/PanJiaChen/subscriptions"",""organizations_url"":""https://api.github.com/users/PanJiaChen/orgs"",""repos_url"":""https://api.github.com/users/PanJiaChen/repos"",""events_url"":""https://api.github.com/users/PanJiaChen/events{/privacy}"",""received_events_url"":""https://api.github.com/users/PanJiaChen/received_events"",""type"":""User"",""site_admin"":false}","https://github.com/PanJiaChen/vue-element-admin",":tada: A magical vue admin                                                                https://panjiachen.github.io/vue-element-admin",false,"https://api.github.com/repos/PanJiaChen/vue-element-admin","https://api.github.com/repos/PanJiaChen/vue-element-admin/forks","https://api.github.com/repos/PanJiaChen/vue-element-admin/keys{/key_id}","https://api.github.com/repos/PanJiaChen/vue-element-admin/collaborators{/collaborator}","https://api.github.com/repos/PanJiaChen/vue-element-admin/teams","https://api.github.com/repos/PanJiaChen/vue-element-admin/hooks","https://api.github.com/repos/PanJiaChen/vue-element-admin/issues/events{/number}","https://api.github.com/repos/PanJiaChen/vue-element-admin/events","https://api.github.com/repos/PanJiaChen/vue-element-admin/assignees{/user}","https://api.github.com/repos/PanJiaChen/vue-element-admin/branches{/branch}","https://api.github.com/repos/PanJiaChen/vue-element-admin/tags","https://api.github.com/repos/PanJiaChen/vue-element-admin/git/blobs{/sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/git/tags{/sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/git/refs{/sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/git/trees{/sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/statuses/{sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/languages","https://api.github.com/repos/PanJiaChen/vue-element-admin/stargazers","https://api.github.com/repos/PanJiaChen/vue-element-admin/contributors","https://api.github.com/repos/PanJiaChen/vue-element-admin/subscribers","https://api.github.com/repos/PanJiaChen/vue-element-admin/subscription","https://api.github.com/repos/PanJiaChen/vue-element-admin/commits{/sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/git/commits{/sha}","https://api.github.com/repos/PanJiaChen/vue-element-admin/comments{/number}","https://api.github.com/repos/PanJiaChen/vue-element-admin/issues/comments{/number}","https://api.github.com/repos/PanJiaChen/vue-element-admin/contents/{+path}","https://api.github.com/repos/PanJiaChen/vue-element-admin/compare/{base}...{head}","https://api.github.com/repos/PanJiaChen/vue-element-admin/merges","https://api.github.com/repos/PanJiaChen/vue-element-admin/{archive_format}{/ref}","https://api.github.com/repos/PanJiaChen/vue-element-admin/downloads","https://api.github.com/repos/PanJiaChen/vue-element-admin/issues{/number}","https://api.github.com/repos/PanJiaChen/vue-element-admin/pulls{/number}","https://api.github.com/repos/PanJiaChen/vue-element-admin/milestones{/number}","https://api.github.com/repos/PanJiaChen/vue-element-admin/notifications{?since,all,participating}","https://api.github.com/repos/PanJiaChen/vue-element-admin/labels{/name}","https://api.github.com/repos/PanJiaChen/vue-element-admin/releases{/id}","https://api.github.com/repos/PanJiaChen/vue-element-admin/deployments","2017-04-17T03:35:49Z","2021-08-11T08:17:43Z","2021-08-06T06:32:52Z","git://github.com/PanJiaChen/vue-element-admin.git","git@github.com:PanJiaChen/vue-element-admin.git","https://github.com/PanJiaChen/vue-element-admin.git","https://github.com/PanJiaChen/vue-element-admin","",15416,69879,69879,"Vue",true,true,true,true,true,25211,,false,false,1037,"{""key"":""mit"",""name"":""MIT License"",""spdx_id"":""MIT"",""url"":""https://api.github.com/licenses/mit"",""node_id"":""MDc6TGljZW5zZTEz""}",25211,1037,69879,"master","{""admin"":false,""maintain"":false,""push"":false,""triage"":false,""pull"":true}","",25211,2221
"62607227","yangshun/tech-interview-handbook","JavaScript","314",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"47018239","DopplerHQ/awesome-interview-questions","","256",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"138393139","trimstray/the-book-of-secret-knowledge","","419",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"83999700","sdmg15/Best-websites-a-programmer-should-visit","","379",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"51980455","alacritty/alacritty","Rust","365",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
